Country,Continent,ISO_Code,Level,GDLCODE,Region,Log Gross National Income per capita,Log Gross National Income per capita females,Log Gross National Income per capita males,year
Mozambique,Africa,MOZ,Subnat,MOZr104,Zambezia,7.046,6.962,7.127,2019
Namibia,Africa,NAM,National,NAMt,Total,9.166,9.0,9.318,2019
Namibia,Africa,NAM,Subnat,NAMr101,Caprivi,8.487,8.334,8.628,2019
Namibia,Africa,NAM,Subnat,NAMr102,Erongo,9.845,9.667,10.01,2019
Namibia,Africa,NAM,Subnat,NAMr103,Hardap,9.631,9.456,9.79,2019
Namibia,Africa,NAM,Subnat,NAMr104,Karas,9.577,9.404,9.735,2019
Namibia,Africa,NAM,Subnat,NAMr108,Kavango,8.45,8.297,8.589,2019
Namibia,Africa,NAM,Subnat,NAMr105,Khomas,9.895,9.716,10.06,2019
Namibia,Africa,NAM,Subnat,NAMr106,Kunene,8.853,8.693,9.0,2019
Namibia,Africa,NAM,Subnat,NAMr107,Ohangwena,8.412,8.26,8.551,2019
Namibia,Africa,NAM,Subnat,NAMr109,Omaheke,9.014,8.851,9.164,2019
Namibia,Africa,NAM,Subnat,NAMr110,Omusati,8.569,8.414,8.711,2019
Namibia,Africa,NAM,Subnat,NAMr111,Oshana,9.065,8.901,9.215,2019
Namibia,Africa,NAM,Subnat,NAMr112,Oshikoto,8.825,8.666,8.971,2019
Namibia,Africa,NAM,Subnat,NAMr113,Otjozondjupa,9.502,9.33,9.659,2019
Niger,Africa,NER,National,NERt,Total,7.154,6.877,7.365,2019
Niger,Africa,NER,Subnat,NERr101,Agadez,7.534,7.242,7.756,2019
Niger,Africa,NER,Subnat,NERr102,Diffa,7.309,7.026,7.524,2019
Niger,Africa,NER,Subnat,NERr103,Dosso,7.043,6.771,7.25,2019
Niger,Africa,NER,Subnat,NERr104,Maradi,7.112,6.837,7.322,2019
Niger,Africa,NER,Subnat,NERr106,Tahoua,7.041,6.769,7.249,2019
Niger,Africa,NER,Subnat,NERr105,Tillabery (incl Niamey),7.53,7.239,7.752,2019
Niger,Africa,NER,Subnat,NERr107,Zinder,6.98,6.71,7.185,2019
Nigeria,Africa,NGA,National,NGAt,Total,8.511,8.12,8.787,2019
Nigeria,Africa,NGA,Subnat,NGAr122,Abia,9.044,8.628,9.337,2019
Nigeria,Africa,NGA,Subnat,NGAr137,Abuja FCT,9.063,8.646,9.356,2019
Nigeria,Africa,NGA,Subnat,NGAr108,Adamawa,8.263,7.883,8.531,2019
Nigeria,Africa,NGA,Subnat,NGAr101,Akwa Ibom,8.759,8.356,9.043,2019
Nigeria,Africa,NGA,Subnat,NGAr102,Anambra,9.04,8.624,9.333,2019
Nigeria,Africa,NGA,Subnat,NGAr103,Bauchi,8.023,7.654,8.283,2019
Nigeria,Africa,NGA,Subnat,NGAr131,Bayelsa,8.451,8.063,8.725,2019
Nigeria,Africa,NGA,Subnat,NGAr105,Benue,8.41,8.023,8.682,2019
Nigeria,Africa,NGA,Subnat,NGAr106,Borno,8.381,7.996,8.652,2019
Nigeria,Africa,NGA,Subnat,NGAr107,Cross River,8.423,8.036,8.696,2019
Nigeria,Africa,NGA,Subnat,NGAr123,Delta,8.858,8.451,9.145,2019
Nigeria,Africa,NGA,Subnat,NGAr132,Ebonyi,8.216,7.838,8.482,2019
Nigeria,Africa,NGA,Subnat,NGAr104,Edo,8.767,8.363,9.051,2019
Nigeria,Africa,NGA,Subnat,NGAr133,Ekiti,8.52,8.128,8.796,2019
Nigeria,Africa,NGA,Subnat,NGAr124,Enugu,8.679,8.28,8.961,2019
Nigeria,Africa,NGA,Subnat,NGAr134,Gombe,8.15,7.776,8.414,2019
Nigeria,Africa,NGA,Subnat,NGAr109,Imo,9.004,8.59,9.296,2019
Nigeria,Africa,NGA,Subnat,NGAr125,Jigawa,7.919,7.555,8.175,2019
Nigeria,Africa,NGA,Subnat,NGAr110,Kaduna,8.548,8.155,8.825,2019
Nigeria,Africa,NGA,Subnat,NGAr111,Kano,8.306,7.924,8.575,2019
Nigeria,Africa,NGA,Subnat,NGAr112,Katsina,8.179,7.803,8.444,2019
Nigeria,Africa,NGA,Subnat,NGAr126,Kebbi,8.007,7.639,8.266,2019
Nigeria,Africa,NGA,Subnat,NGAr127,Kogi,8.457,8.069,8.731,2019
Nigeria,Africa,NGA,Subnat,NGAr113,Kwara,8.575,8.18,8.852,2019
Nigeria,Africa,NGA,Subnat,NGAr114,Lagos,9.091,8.673,9.385,2019
Nigeria,Africa,NGA,Subnat,NGAr135,Nassarawa,8.666,8.268,8.947,2019
Nigeria,Africa,NGA,Subnat,NGAr115,Niger,8.433,8.045,8.706,2019
Nigeria,Africa,NGA,Subnat,NGAr116,Ogun,8.89,8.482,9.178,2019
Nigeria,Africa,NGA,Subnat,NGAr117,Ondo,8.568,8.174,8.845,2019
Nigeria,Africa,NGA,Subnat,NGAr128,Osun,8.497,8.106,8.772,2019
Nigeria,Africa,NGA,Subnat,NGAr118,Oyo,8.709,8.308,8.991,2019
Nigeria,Africa,NGA,Subnat,NGAr119,Plateau,8.352,7.968,8.622,2019
Nigeria,Africa,NGA,Subnat,NGAr120,Rivers,8.927,8.516,9.216,2019
Nigeria,Africa,NGA,Subnat,NGAr121,Sokoto,7.93,7.565,8.187,2019
Nigeria,Africa,NGA,Subnat,NGAr129,Taraba,8.06,7.69,8.321,2019
Nigeria,Africa,NGA,Subnat,NGAr130,Yobe,7.78,7.422,8.032,2019
Nigeria,Africa,NGA,Subnat,NGAr136,Zamfora,8.015,7.646,8.274,2019
Rwanda,Africa,RWA,National,RWAt,Total,7.675,7.574,7.771,2019
Rwanda,Africa,RWA,Subnat,RWAr101,City of Kigali,8.354,8.244,8.459,2019
Rwanda,Africa,RWA,Subnat,RWAr105,East,7.622,7.521,7.717,2019
Rwanda,Africa,RWA,Subnat,RWAr104,North,7.529,7.43,7.623,2019
Rwanda,Africa,RWA,Subnat,RWAr102,South,7.498,7.399,7.592,2019
Rwanda,Africa,RWA,Subnat,RWAr103,West,7.611,7.511,7.706,2019
Sao Tome & Principe,Africa,STP,National,STPt,Total,8.292,7.794,8.624,2019
Sao Tome & Principe,Africa,STP,Subnat,STPr101,Regiao Centro,8.399,7.895,8.736,2019
Sao Tome & Principe,Africa,STP,Subnat,STPr104,Regiao do Principe,8.362,7.86,8.697,2019
Sao Tome & Principe,Africa,STP,Subnat,STPr103,Regiao Norte,8.125,7.636,8.45,2019
Sao Tome & Principe,Africa,STP,Subnat,STPr102,Regiao Sul,8.06,7.576,8.383,2019
Senegal,Africa,SEN,National,SENt,Total,8.092,7.455,8.489,2019
Senegal,Africa,SEN,Subnat,SENr101,Dakar,8.581,7.905,9.003,2019
Senegal,Africa,SEN,Subnat,SENr103,Diourbel,7.944,7.319,8.335,2019
Senegal,Africa,SEN,Subnat,SENr109,Fatick,7.796,7.182,8.179,2019
Senegal,Africa,SEN,Subnat,SENr106,Kaolack,7.868,7.248,8.254,2019
Senegal,Africa,SEN,Subnat,SENr110,Kolda,7.412,6.829,7.776,2019
Senegal,Africa,SEN,Subnat,SENr108,Louga,7.928,7.304,8.318,2019
Senegal,Africa,SEN,Subnat,SENr104,Saint Louis,7.828,7.211,8.212,2019
Senegal,Africa,SEN,Subnat,SENr105,Tambacounda,7.671,7.067,8.048,2019
Senegal,Africa,SEN,Subnat,SENr107,Thies,8.363,7.705,8.774,2019
Senegal,Africa,SEN,Subnat,SENr102,Ziguinchor,7.927,7.303,8.317,2019
Sierra Leone,Africa,SLE,National,SLEt,Total,7.429,7.325,7.523,2019
Sierra Leone,Africa,SLE,Subnat,SLEr109,Bo,7.334,7.232,7.427,2019
Sierra Leone,Africa,SLE,Subnat,SLEr101,Bombali,7.323,7.22,7.415,2019
Sierra Leone,Africa,SLE,Subnat,SLEr110,Bonthe,7.148,7.048,7.238,2019
Sierra Leone,Africa,SLE,Subnat,SLEr106,Kailahun,7.08,6.98,7.169,2019
Sierra Leone,Africa,SLE,Subnat,SLEr102,Kambia,7.333,7.23,7.425,2019
Sierra Leone,Africa,SLE,Subnat,SLEr107,Kenema,7.322,7.219,7.414,2019
Sierra Leone,Africa,SLE,Subnat,SLEr103,Koinadugu,7.172,7.072,7.263,2019
Sierra Leone,Africa,SLE,Subnat,SLEr108,Kono,7.211,7.11,7.302,2019
Sierra Leone,Africa,SLE,Subnat,SLEr111,Moyamba,7.043,6.944,7.132,2019
Sierra Leone,Africa,SLE,Subnat,SLEr104,Port Loko,7.259,7.157,7.35,2019
Sierra Leone,Africa,SLE,Subnat,SLEr112,Pujehun,7.058,6.959,7.147,2019
Sierra Leone,Africa,SLE,Subnat,SLEr105,Tonkolili,7.092,6.993,7.182,2019
Sierra Leone,Africa,SLE,Subnat,SLEr113,Western Rural,7.768,7.659,7.866,2019
Sierra Leone,Africa,SLE,Subnat,SLEr114,Western Urban,8.303,8.186,8.408,2019
Somalia,Africa,SOM,National,SOMt,Total,7.206,6.355,7.356,2019
Somalia,Africa,SOM,Subnat,SOMr102,Awdal,7.267,6.409,7.419,2019
Somalia,Africa,SOM,Subnat,SOMr109,Bakool,6.738,5.942,6.879,2019
Somalia,Africa,SOM,Subnat,SOMr116,Banadir,7.975,7.033,8.142,2019
Somalia,Africa,SOM,Subnat,SOMr108,Bari,7.593,6.697,7.752,2019
Somalia,Africa,SOM,Subnat,SOMr110,Bay,6.8,5.997,6.942,2019
Somalia,Africa,SOM,Subnat,SOMr117,Galguduud,6.865,6.054,7.008,2019
Somalia,Africa,SOM,Subnat,SOMr111,Gedo,6.925,6.108,7.07,2019
Somalia,Africa,SOM,Subnat,SOMr113,Hiran,6.91,6.093,7.054,2019
Somalia,Africa,SOM,Subnat,SOMr118,Lower Juba,6.807,6.003,6.95,2019
Somalia,Africa,SOM,Subnat,SOMr115,Lower Shabelle,7.016,6.187,7.162,2019
Somalia,Africa,SOM,Subnat,SOMr112,Middle Juba,6.784,5.982,6.925,2019
Somalia,Africa,SOM,Subnat,SOMr114,Middle Shabelle,7.027,6.197,7.174,2019
Somalia,Africa,SOM,Subnat,SOMr106,Mudug,7.293,6.432,7.446,2019
Somalia,Africa,SOM,Subnat,SOMr107,Nugal,7.154,6.309,7.304,2019
Somalia,Africa,SOM,Subnat,SOMr103,Sanaag,7.327,6.461,7.48,2019
Somalia,Africa,SOM,Subnat,SOMr104,Sool,7.035,6.205,7.183,2019
Somalia,Africa,SOM,Subnat,SOMr105,Togdhere,6.888,6.075,7.032,2019
Somalia,Africa,SOM,Subnat,SOMr101,W Galbeed,7.851,6.924,8.015,2019
South Africa,Africa,ZAF,National,ZAFt,Total,9.501,9.284,9.688,2019
South Africa,Africa,ZAF,Subnat,ZAFr102,Eastern Cape,9.221,9.011,9.403,2019
South Africa,Africa,ZAF,Subnat,ZAFr104,Free State,9.751,9.528,9.944,2019
South Africa,Africa,ZAF,Subnat,ZAFr107,Gauteng,9.617,9.397,9.807,2019
South Africa,Africa,ZAF,Subnat,ZAFr105,KwaZulu Natal,9.43,9.214,9.616,2019
South Africa,Africa,ZAF,Subnat,ZAFr108,Mpumalanga,9.285,9.073,9.469,2019
South Africa,Africa,ZAF,Subnat,ZAFr106,North West,9.303,9.09,9.487,2019
South Africa,Africa,ZAF,Subnat,ZAFr103,Northern Cape,9.617,9.397,9.807,2019
South Africa,Africa,ZAF,Subnat,ZAFr109,Northern Province,9.24,9.029,9.423,2019
South Africa,Africa,ZAF,Subnat,ZAFr101,Western Cape,10.01,9.778,10.2,2019
South Sudan,Africa,SSD,National,SSDt,Total,6.718,6.579,6.842,2019
South Sudan,Africa,SSD,Subnat,SSDr109,Central Equatoria,6.91,6.768,7.039,2019
South Sudan,Africa,SSD,Subnat,SSDr110,Eastern Equatoria,6.589,6.453,6.711,2019
South Sudan,Africa,SSD,Subnat,SSDr102,Jonglei,6.612,6.475,6.735,2019
South Sudan,Africa,SSD,Subnat,SSDr107,Lakes,6.821,6.679,6.947,2019
South Sudan,Africa,SSD,Subnat,SSDr105,Northern Bahr El Ghazal,6.636,6.499,6.759,2019
South Sudan,Africa,SSD,Subnat,SSDr103,Unity,6.714,6.575,6.838,2019
South Sudan,Africa,SSD,Subnat,SSDr101,Upper Nile,6.839,6.697,6.965,2019
South Sudan,Africa,SSD,Subnat,SSDr104,Warrap,6.587,6.451,6.709,2019
South Sudan,Africa,SSD,Subnat,SSDr106,Western Bahr El Ghazal,6.811,6.67,6.937,2019
South Sudan,Africa,SSD,Subnat,SSDr108,Western Equatoria,6.801,6.661,6.927,2019
Sudan,Africa,SDN,National,SDNt,Total,8.271,7.614,8.665,2019
Sudan,Africa,SDN,Subnat,SDNr105,Al Gedarif,7.888,7.262,8.263,2019
Sudan,Africa,SDN,Subnat,SDNr107,Al Gezira,8.77,8.073,9.187,2019
Sudan,Africa,SDN,Subnat,SDNr110,Blue Nile,8.208,7.557,8.599,2019
Sudan,Africa,SDN,Subnat,SDNr104,Kassala,8.064,7.424,8.448,2019
Sudan,Africa,SDN,Subnat,SDNr106,Khartoum,9.196,8.465,9.633,2019
Sudan,Africa,SDN,Subnat,SDNr102,Nahr El Nil,8.897,8.191,9.321,2019
Sudan,Africa,SDN,Subnat,SDNr113,North Darfur,7.617,7.012,7.98,2019
Sudan,Africa,SDN,Subnat,SDNr111,North Kordofan,7.824,7.202,8.196,2019
Sudan,Africa,SDN,Subnat,SDNr101,Northern,9.278,8.541,9.719,2019
Sudan,Africa,SDN,Subnat,SDNr103,Red Sea,8.147,7.5,8.534,2019
Sudan,Africa,SDN,Subnat,SDNr109,Sinnar,8.269,7.612,8.662,2019
Sudan,Africa,SDN,Subnat,SDNr115,South Darfur,7.695,7.084,8.061,2019
Sudan,Africa,SDN,Subnat,SDNr112,South Kordofan,7.737,7.123,8.105,2019
Sudan,Africa,SDN,Subnat,SDNr114,West Darfur,7.67,7.061,8.034,2019
Sudan,Africa,SDN,Subnat,SDNr108,White Nile,8.188,7.537,8.577,2019
Tanzania,Africa,TZA,National,TZAt,Total,7.899,7.73,8.046,2019
Tanzania,Africa,TZA,Subnat,TZAr202," Arusha, Manyara",7.87,7.702,8.017,2019
Tanzania,Africa,TZA,Subnat,TZAr207, Dar Es Salam,8.821,8.633,8.986,2019
Tanzania,Africa,TZA,Subnat,TZAr201, Dodoma,7.509,7.349,7.649,2019
Tanzania,Africa,TZA,Subnat,TZAr211," Iringa, Njombe",7.922,7.753,8.07,2019
Tanzania,Africa,TZA,Subnat,TZAr218, Kagera,7.624,7.462,7.766,2019
Tanzania,Africa,TZA,Subnat,TZAr216, Kigoma,7.629,7.467,7.772,2019
Tanzania,Africa,TZA,Subnat,TZAr203, Kilimanjaro,8.343,8.165,8.499,2019
Tanzania,Africa,TZA,Subnat,TZAr208, Lindi,7.638,7.475,7.78,2019
Tanzania,Africa,TZA,Subnat,TZAr220, Mara,7.769,7.603,7.914,2019
Tanzania,Africa,TZA,Subnat,TZAr212, Mbeya,7.785,7.619,7.93,2019
Tanzania,Africa,TZA,Subnat,TZAr205, Morogoro,7.785,7.619,7.93,2019
Tanzania,Africa,TZA,Subnat,TZAr209, Mtwara,7.656,7.493,7.799,2019
Tanzania,Africa,TZA,Subnat,TZAr219," Mwanza, Geita",7.76,7.595,7.905,2019
Tanzania,Africa,TZA,Subnat,TZAr224, Pemba North,8.19,8.015,8.343,2019
Tanzania,Africa,TZA,Subnat,TZAr225, Pemba South,8.298,8.121,8.453,2019
Tanzania,Africa,TZA,Subnat,TZAr206, Pwani,7.816,7.649,7.962,2019
Tanzania,Africa,TZA,Subnat,TZAr215," Rukwa, Katavi",7.541,7.38,7.682,2019
Tanzania,Africa,TZA,Subnat,TZAr210, Ruvuma,7.798,7.632,7.944,2019
Tanzania,Africa,TZA,Subnat,TZAr217," Shinyanga, Simiyu",7.758,7.592,7.903,2019
Tanzania,Africa,TZA,Subnat,TZAr213, Singida,7.659,7.496,7.802,2019
Tanzania,Africa,TZA,Subnat,TZAr214, Tabora,7.704,7.54,7.848,2019
Tanzania,Africa,TZA,Subnat,TZAr204, Tanga,8.071,7.899,8.222,2019
Tanzania,Africa,TZA,Subnat,TZAr221, Zanzibar North,8.129,7.955,8.281,2019
Tanzania,Africa,TZA,Subnat,TZAr222, Zanzibar South,8.364,8.185,8.52,2019
Tanzania,Africa,TZA,Subnat,TZAr223, Zanzibar West,9.236,9.039,9.408,2019
Togo,Africa,TGO,National,TGOt,Total,7.663,7.526,7.783,2019
Togo,Africa,TGO,Subnat,TGOr104,Centrale,7.558,7.423,7.676,2019
Togo,Africa,TGO,Subnat,TGOr105,Kara,7.532,7.397,7.649,2019
Togo,Africa,TGO,Subnat,TGOr101,Lome,8.171,8.024,8.298,2019
Togo,Africa,TGO,Subnat,TGOr102,Maritime,7.497,7.363,7.614,2019
Togo,Africa,TGO,Subnat,TGOr103,Plateaux,7.414,7.282,7.53,2019
Togo,Africa,TGO,Subnat,TGOr106,Savanes,7.362,7.23,7.477,2019
Tunisia,Africa,TUN,National,TUNt,Total,9.297,8.572,9.721,2019
Tunisia,Africa,TUN,Subnat,TUNr105,"Centre Est (Sousse, Monastir, Mahdia, Sfax)",9.321,8.593,9.745,2019
Tunisia,Africa,TUN,Subnat,TUNr104,"Centre Ouest (Kairouan, Kasserine, Sidi Bouzid)",9.11,8.4,9.525,2019
Tunisia,Africa,TUN,Subnat,TUNr101,"Grand Tunis (Tunis, Ariana, Ben Arous, Manouba)",9.435,8.698,9.864,2019
Tunisia,Africa,TUN,Subnat,TUNr102,"Nord Est (Nabeul, Zaghouan, Bizerte)",9.26,8.537,9.681,2019
Tunisia,Africa,TUN,Subnat,TUNr103,"Nord Ouest (Beja, Jendouba, Kef, Siliana)",9.229,8.509,9.649,2019
Tunisia,Africa,TUN,Subnat,TUNr107,"Sud Est (Gabes, Medinine, Tataouine)",9.268,8.545,9.69,2019
Tunisia,Africa,TUN,Subnat,TUNr106,"Sud Ouest (Gafsa, Tozeur, Kebili)",9.225,8.505,9.645,2019
Uganda,Africa,UGA,National,UGAt,Total,7.661,7.521,7.787,2019
Uganda,Africa,UGA,Subnat,UGAr101,Central 1 (Central South),8.11,7.962,8.243,2019
Uganda,Africa,UGA,Subnat,UGAr102,Central 2 (Central North),7.79,7.647,7.918,2019
Uganda,Africa,UGA,Subnat,UGAr104,East Central (Busoga),7.64,7.5,7.765,2019
Uganda,Africa,UGA,Subnat,UGAr105,"Eastern (Bukedi, Bugishu, Teso)",7.476,7.339,7.598,2019
Uganda,Africa,UGA,Subnat,UGAr103,Kampala,8.606,8.448,8.747,2019
Uganda,Africa,UGA,Subnat,UGAr106,"North (Karamoja, Lango, Acholi)",7.318,7.184,7.438,2019
Uganda,Africa,UGA,Subnat,UGAr109,"Southwest (Ankole, Kigezi)",7.564,7.426,7.688,2019
Uganda,Africa,UGA,Subnat,UGAr107,West Nile,7.334,7.199,7.454,2019
Uganda,Africa,UGA,Subnat,UGAr108,"Western (Bunyoro, Tooro)",7.549,7.411,7.673,2019
Zambia,Africa,ZMB,National,ZMBt,Total,8.121,7.918,8.294,2019
Zambia,Africa,ZMB,Subnat,ZMBr101,Central,8.013,7.813,8.184,2019
Zambia,Africa,ZMB,Subnat,ZMBr102,Copperbelt,8.662,8.445,8.846,2019
Zambia,Africa,ZMB,Subnat,ZMBr103,Eastern,7.814,7.618,7.98,2019
Zambia,Africa,ZMB,Subnat,ZMBr104,Luapula,7.727,7.534,7.892,2019
Zambia,Africa,ZMB,Subnat,ZMBr105,Lusaka,8.807,8.587,8.995,2019
Zambia,Africa,ZMB,Subnat,ZMBr107,North-Western,7.901,7.703,8.069,2019
Zambia,Africa,ZMB,Subnat,ZMBr106,Northern,7.694,7.502,7.858,2019
Zambia,Africa,ZMB,Subnat,ZMBr108,Southern,8.017,7.816,8.188,2019
Zambia,Africa,ZMB,Subnat,ZMBr109,Western,7.519,7.331,7.679,2019
Zimbabwe,Africa,ZWE,National,ZWEt,Total,8.209,8.068,8.347,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr110,Bulawayo,9.121,8.963,9.274,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr109,Harare,8.859,8.706,9.008,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr101,Manicaland,8.012,7.874,8.147,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr102,Mashonaland Central,7.856,7.721,7.988,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr103,Mashonaland East,8.039,7.901,8.174,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr104,Mashonaland West,8.094,7.954,8.23,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr108,Masvingo,8.013,7.875,8.148,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr105,Matebeleland North,7.719,7.586,7.849,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr106,Matebeleland South,8.078,7.939,8.214,2019
Zimbabwe,Africa,ZWE,Subnat,ZWEr107,Midlands,8.172,8.031,8.31,2019
Algeria,Africa,DZA,National,DZAt,Total,9.262,8.143,9.762,2020
Algeria,Africa,DZA,Subnat,DZAr104,"Hauts Plateaux Centre (Djelfa, Laghouat, MSila)",9.266,8.147,9.767,2020
Algeria,Africa,DZA,Subnat,DZAr105,"Hauts Plateaux Est (Setif, Batna, Khenchela, Bordj Bou Arreridj, Oum El Bouaghi, Tebessa)",9.212,8.098,9.709,2020
Algeria,Africa,DZA,Subnat,DZAr106,"Hauts Plateaux Ouest (Tiaret, Saida, Tissemsilt, Naama, El Bayadh)",9.246,8.128,9.745,2020
Algeria,Africa,DZA,Subnat,DZAr101,"Nord Centre (Alger, Blida, Boumerdes, Tipaza, Bouira, Medea, Tizi-Ouzou, Bejaia, Chlef, Ain Defla)",9.314,8.188,9.817,2020
Algeria,Africa,DZA,Subnat,DZAr102,"Nord Est (Annaba, Constantine, Skikda, Jijel, Mila, Souk Ahras, El Tarf, Guelma)",9.228,8.113,9.727,2020
Algeria,Africa,DZA,Subnat,DZAr103,"Nord Ouest (Oran, Tlemcen, Mostaganem, Ain Temouchent, Relizane, Sidi Bel Abbes, Mascara)",9.237,8.121,9.735,2020
Algeria,Africa,DZA,Subnat,DZAr107,"Sud (Bechar, Tindouf, Adrar, Ghardaia, Biskra, El Oued, Ouargla, Tamanrasset,Illizi)",9.259,8.14,9.758,2020
Angola,Africa,AGO,National,AGOt,Total,8.629,8.488,8.756,2020
Angola,Africa,AGO,Subnat,AGOr218, Bengo,8.379,8.242,8.502,2020
Angola,Africa,AGO,Subnat,AGOr209, Benguela,8.432,8.294,8.556,2020
Angola,Africa,AGO,Subnat,AGOr211, Bie,7.924,7.794,8.04,2020
Angola,Africa,AGO,Subnat,AGOr201, Cabinda,9.084,8.935,9.217,2020
Angola,Africa,AGO,Subnat,AGOr216, Cunene,8.016,7.885,8.133,2020
Angola,Africa,AGO,Subnat,AGOr210, Huambo,8.274,8.139,8.396,2020
Angola,Africa,AGO,Subnat,AGOr215, Huila,8.181,8.047,8.301,2020
Angola,Africa,AGO,Subnat,AGOr213, Kuando Kubango,8.115,7.983,8.234,2020
Angola,Africa,AGO,Subnat,AGOr205, Kuanza Norte,8.26,8.125,8.381,2020
Angola,Africa,AGO,Subnat,AGOr206, Kuanza Sul,7.99,7.859,8.107,2020
Angola,Africa,AGO,Subnat,AGOr204, Luanda,9.55,9.394,9.69,2020
Angola,Africa,AGO,Subnat,AGOr208, Lunda Norte,8.181,8.047,8.301,2020
Angola,Africa,AGO,Subnat,AGOr217, Lunda Sul,8.338,8.202,8.461,2020
Angola,Africa,AGO,Subnat,AGOr207, Malange,8.387,8.25,8.51,2020
Angola,Africa,AGO,Subnat,AGOr212, Moxico,8.039,7.908,8.157,2020
Angola,Africa,AGO,Subnat,AGOr214, Namibe,8.548,8.408,8.673,2020
Angola,Africa,AGO,Subnat,AGOr203, Uige,8.01,7.879,8.128,2020
Angola,Africa,AGO,Subnat,AGOr202, Zaire,8.607,8.466,8.733,2020
Benin,Africa,BEN,National,BENt,Total,8.098,7.971,8.21,2020
Benin,Africa,BEN,Subnat,BENr101,Atacora (incl Donga),7.982,7.857,8.093,2020
Benin,Africa,BEN,Subnat,BENr102,Atlantique (incl Littoral (Cotonou)),8.48,8.347,8.597,2020
Benin,Africa,BEN,Subnat,BENr103,Borgou (incl Alibori),7.954,7.83,8.065,2020
Benin,Africa,BEN,Subnat,BENr104,Mono (incl Couffo),7.837,7.714,7.946,2020
Benin,Africa,BEN,Subnat,BENr105,Queme (incl Plateau),8.141,8.013,8.253,2020
Benin,Africa,BEN,Subnat,BENr106,Zou (incl Collines),8.06,7.934,8.172,2020
Botswana,Africa,BWA,National,BWAt,Total,9.595,9.438,9.734,2020
Botswana,Africa,BWA,Subnat,BWAr101,Central,9.46,9.305,9.597,2020
Botswana,Africa,BWA,Subnat,BWAr110,Chobe,9.492,9.336,9.629,2020
Botswana,Africa,BWA,Subnat,BWAr102,Ghanzi,9.372,9.218,9.507,2020
Botswana,Africa,BWA,Subnat,BWAr103,Kgalagadi,9.423,9.269,9.559,2020
Botswana,Africa,BWA,Subnat,BWAr104,Kgatleng,9.678,9.519,9.818,2020
Botswana,Africa,BWA,Subnat,BWAr105,Kweneng,9.493,9.338,9.631,2020
Botswana,Africa,BWA,Subnat,BWAr106,North-East,9.78,9.62,9.922,2020
Botswana,Africa,BWA,Subnat,BWAr107,"North-West, Ngamiland",9.252,9.101,9.386,2020
Botswana,Africa,BWA,Subnat,BWAr108,South-East,10.12,9.953,10.27,2020
Botswana,Africa,BWA,Subnat,BWAr109,Southern,9.488,9.332,9.625,2020
Burkina Faso,Africa,BFA,National,BFAt,Total,7.62,7.379,7.816,2020
Burkina Faso,Africa,BFA,Subnat,BFAr101,Boucle de Mouhoun,7.433,7.197,7.624,2020
Burkina Faso,Africa,BFA,Subnat,BFAr102,Cascades,7.736,7.491,7.935,2020
Burkina Faso,Africa,BFA,Subnat,BFAr103,Centre (incl Ouagadougou),8.414,8.148,8.63,2020
Burkina Faso,Africa,BFA,Subnat,BFAr104,Centre-Est,7.584,7.344,7.779,2020
Burkina Faso,Africa,BFA,Subnat,BFAr105,Centre-Nord,7.499,7.262,7.692,2020
Burkina Faso,Africa,BFA,Subnat,BFAr106,Centre-Ouest,7.539,7.3,7.733,2020
Burkina Faso,Africa,BFA,Subnat,BFAr107,Centre-Sud,7.493,7.256,7.685,2020
Burkina Faso,Africa,BFA,Subnat,BFAr108,Est,7.325,7.093,7.513,2020
Burkina Faso,Africa,BFA,Subnat,BFAr109,Hauts Bassins,7.845,7.596,8.046,2020
Burkina Faso,Africa,BFA,Subnat,BFAr110,Nord,7.555,7.316,7.749,2020
Burkina Faso,Africa,BFA,Subnat,BFAr111,Plateau Central,7.593,7.352,7.788,2020
Burkina Faso,Africa,BFA,Subnat,BFAr112,Sahel,7.112,6.887,7.295,2020
Burkina Faso,Africa,BFA,Subnat,BFAr113,Sud-Ouest,7.329,7.096,7.517,2020
Burundi,Africa,BDI,National,BDIt,Total,6.601,6.512,6.684,2020
Burundi,Africa,BDI,Subnat,BDIr103,"East (Cankuzo, Rutana, Ruyigi )",6.523,6.435,6.605,2020
Burundi,Africa,BDI,Subnat,BDIr105,"Middle (Gitega, Karuzi, Muramvya, Mwaro)",6.567,6.478,6.649,2020
Burundi,Africa,BDI,Subnat,BDIr101,"North (Kayanza, Kirundo, Muyinga, Ngozi)",6.455,6.368,6.536,2020
Burundi,Africa,BDI,Subnat,BDIr102,"South (Bururi, Makamba)",6.684,6.593,6.768,2020
Burundi,Africa,BDI,Subnat,BDIr104,"West (Bubanza, Buja Rural, Cibitoke, Mairie de Bujumbura)",6.83,6.738,6.916,2020
Cameroon,Africa,CMR,National,CMRt,Total,8.185,7.992,8.347,2020
