Country Name,Time,"Population, total [SP.POP.TOTL]",GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Net migration [SM.POP.NETM],Population density (people per sq. km of land area) [EN.POP.DNST],Population in largest city [EN.URB.LCTY],Population in the largest city (% of urban population) [EN.URB.LCTY.UR.ZS],Population growth (annual %) [SP.POP.GROW],Urban population growth (annual %) [SP.URB.GROW],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],"Population ages 0-14, female (% of female population) [SP.POP.0014.FE.ZS]","Population ages 0-14, male (% of male population) [SP.POP.0014.MA.ZS]","Population ages 0-14, total [SP.POP.0014.TO]","Population ages 15-19, female (% of female population) [SP.POP.1519.FE.5Y]","Population ages 15-19, male (% of male population) [SP.POP.1519.MA.5Y]","Population ages 20-24, female (% of female population) [SP.POP.2024.FE.5Y]","Population ages 20-24, male (% of male population) [SP.POP.2024.MA.5Y]","Population ages 25-29, female (% of female population) [SP.POP.2529.FE.5Y]","Population ages 25-29, male (% of male population) [SP.POP.2529.MA.5Y]","Population ages 30-34, female (% of female population) [SP.POP.3034.FE.5Y]","Population ages 30-34, male (% of male population) [SP.POP.3034.MA.5Y]","Population ages 35-39, female (% of female population) [SP.POP.3539.FE.5Y]","Population ages 35-39, male (% of male population) [SP.POP.3539.MA.5Y]","Population ages 40-44, female (% of female population) [SP.POP.4044.FE.5Y]","Population ages 40-44, male (% of male population) [SP.POP.4044.MA.5Y]","Population ages 45-49, female (% of female population) [SP.POP.4549.FE.5Y]","Population ages 45-49, male (% of male population) [SP.POP.4549.MA.5Y]","Population ages 50-54, female (% of female population) [SP.POP.5054.FE.5Y]","Population ages 50-54, male (% of male population) [SP.POP.5054.MA.5Y]","Population ages 55-59, female (% of female population) [SP.POP.5559.FE.5Y]","Population ages 55-59, male (% of male population) [SP.POP.5559.MA.5Y]","Population ages 60-64, female (% of female population) [SP.POP.6064.FE.5Y]","Population ages 60-64, male (% of male population) [SP.POP.6064.MA.5Y]",Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],"Population ages 65 and above, female [SP.POP.65UP.FE.IN]","Population ages 65 and above, male [SP.POP.65UP.MA.IN]","Population ages 65-69, female (% of female population) [SP.POP.6569.FE.5Y]","Population ages 65-69, male (% of male population) [SP.POP.6569.MA.5Y]","Population ages 70-74, female (% of female population) [SP.POP.7074.FE.5Y]","Population ages 70-74, male (% of male population) [SP.POP.7074.MA.5Y]","Population ages 75-79, female (% of female population) [SP.POP.7579.FE.5Y]","Population ages 75-79, male (% of male population) [SP.POP.7579.MA.5Y]","Population ages 80 and above, female (% of female population) [SP.POP.80UP.FE.5Y]","Population ages 80 and above, male (% of male population) [SP.POP.80UP.MA.5Y]",Urban population [SP.URB.TOTL],Urban population (% of total population) [SP.URB.TOTL.IN.ZS]
Sudan,2004.0,28831550.0,77960888685.75925,5.140888517626749,2156.673828125,2.327351126763503,-86754.0,12.13449074074074,3879516.0,41.14043203903314,2.25392586427754,2.4160966074506947,43.5875342045005,43.156922207776,44.0149719004735,12566962.0,11.5999786805094,12.2573649164893,9.58016234631925,10.4732670058031,7.2294413391815,7.58480569461622,5.82087889008031,5.47409463128507,5.0772763647581,4.22681637876012,4.63064278507743,3.69095393253418,4.11371476492041,3.50482286222956,3.10259162359165,3.00609125443488,1.97871608833719,2.16445315726163,1.21116220849452,1.35370155928788,2.37312254063903,358847.0,325360.0,0.861646497572192,0.862465231954568,0.709370887386197,0.633446229051486,0.549694030149255,0.465806281729243,0.37780128584657,0.286938964089348,9429935.0,32.707
Sudan,2005.0,29540577.0,82360623533.1529,5.643515513436313,2213.80297851563,2.6489481233195,-10644.0,12.43290277777778,3978970.0,41.11571044277687,2.42945361033328,2.591367641550485,43.1693591636792,42.7229258361994,43.613298576932,12752478.0,11.5699337714398,12.1111509445936,9.7300361686458,10.5886983633165,7.42141776542641,7.8753900643142,5.81934823112425,5.60178264961523,5.02308808505445,4.25588691611879,4.55633959522144,3.62189315714781,4.10966046893806,3.41786133357098,3.22309837094274,3.02621718294911,2.09396583285907,2.2356710861578,1.26923108911432,1.42008390686797,2.34618974527495,362472.0,330606.0,0.858002633255295,0.875745865081969,0.678318688389693,0.610049785101737,0.534411303478345,0.450358028742221,0.390222159910937,0.295912139490104,9677493.0,32.76
Sudan,2006.0,30332968.0,87739934973.31784,6.531411746779199,2287.12866210938,3.3121959081481123,-12376.0,12.766400673400671,4081116.0,41.00323143702043,2.64703640708656,2.80869071358679,42.7693979242421,42.3080959057579,43.2286739435965,12973228.0,11.4938697977798,11.9238183898045,9.85064797669428,10.649037121224,7.6358448820751,8.17457723712961,5.84866715398676,5.7585915662066,4.99115647508185,4.32001934228023,4.48735705677341,3.57628235123837,4.07826390696001,3.32381296212383,3.31559496114017,3.0204681127872,2.21619408467766,2.30207674576004,1.34044194232169,1.49310890147855,2.33147474504515,368320.0,338886.0,0.863120895340322,0.8979324648496,0.653524134437438,0.594633668561146,0.515019851179262,0.432332858274211,0.402200975794394,0.304634334685593,9953157.0,32.813
Sudan,2007.0,31191163.0,92772060859.09148,5.735274236644841,2342.197265625,2.4077757883645035,-13752.0,13.127593855218857,4185884.0,40.83276169784714,2.78996436965565,2.9513568948663083,42.4508569943352,41.9762624993383,42.923680197154,13240916.0,11.4007462471792,11.7273926943676,9.9080206218204,10.6262031000966,7.83555041286297,8.44645788963259,5.90256953042009,5.93523194211436,4.96821235243239,4.40318395078471,4.42119204770473,3.54848807394479,4.02757242125745,3.23100117064355,3.38239534012436,2.99318599817891,2.33549786386392,2.35629215950423,1.42223416245118,1.56836539797561,2.32996441973004,376668.0,350075.0,0.877279200412375,0.927989901143309,0.635945673842624,0.587331410783886,0.493247517862805,0.413062899802678,0.413274108427215,0.312133213873205,10251288.0,32.866
Sudan,2008.0,32065241.0,96340765222.22406,3.8467447312105776,2356.14624023438,0.5955425247661026,-72121.0,13.4954718013468,4293492.0,40.67518180234354,2.76377910390166,2.92490948797874,42.2313666689734,41.7411337732944,42.7200734804062,13541589.0,11.2883908401914,11.5440500687088,9.91652291748177,10.5272676251901,7.99760639100349,8.65698976199079,5.98999152091687,6.13477195304359,4.94538322263506,4.49250118977826,4.35250334106361,3.53176692377834,3.96631243344188,3.14506563677518,3.42432391759253,2.94673916062498,2.45054435613723,2.3986160085801,1.51033316805795,1.63972057118822,2.3395754299804,386897.0,363294.0,0.901039235859256,0.965174527174461,0.624411725735489,0.586787053169917,0.47097861538128,0.394457732014233,0.420524541207763,0.316018307576705,10555557.0,32.919
Sudan,2009.0,32948155.0,93674337656.93909,-2.767704365991378,2220.96142578125,-5.737535577429242,-79473.0,13.867068602693603,4403866.0,40.51176638607766,2.71626568948597,2.9408066425858377,42.0932446748536,41.5903801632197,42.5948039721172,13868948.0,11.1416900721889,11.3539553399006,9.8944092357046,10.3965903397202,8.12224702738218,8.79845606237101,6.11171925286291,6.35800947956365,4.92121339575886,4.58342085728307,4.28645320182074,3.52963250246962,3.89925464985319,3.06940353678597,3.44189119455991,2.88468632477311,2.56280895441287,2.43168661000268,1.59898666903305,1.70210515180366,2.36301243574944,399626.0,378943.0,0.936300916507776,1.0101673276051,0.618507512762366,0.592434838987759,0.451075722056055,0.379034020521373,0.423062031876893,0.315613636094968,10870585.0,32.993
Sudan,2010.0,33739933.0,97288520250.95926,3.858241952301072,2238.8671875,0.8062137624624626,-331713.0,14.200308501683502,4517078.0,40.4603605487036,2.37468258916878,2.6652250139242635,42.1141366818956,41.600180949472,42.6269449256964,14209282.0,10.981262780684,11.169386019864,9.79463493004883,10.2095261835936,8.18420124534207,8.8485163557904,6.23072493787205,6.56891067581986,4.89250175937933,4.66645390264092,4.22626980188193,3.53893877725028,3.83136413600692,3.00386587103184,3.43901319752588,2.81111113742701,2.66543521487275,2.45019782317533,1.69537169443941,1.76158843542651,2.40173565252782,414376.0,395968.0,0.984371180704799,1.06289841445406,0.618950214149059,0.604014963745247,0.434579603139567,0.36710676056705,0.421138354481392,0.310539753517416,11164206.0,33.089
Sudan,2011.0,34419624.0,94162122430.34352,-3.213532092533711,2381.37036132813,6.364974079288572,-337194.0,14.486373737373738,4633200.0,40.53640835628154,1.9944775499975,2.35046503532033,42.259147830041,41.7332600643589,42.7840256500019,14545440.0,10.8368849650541,11.0226287879208,9.63120979131894,9.96811658369834,8.17671052820606,8.80882596540237,6.33267514948145,6.75073514542703,4.86760489030854,4.74830903708089,4.17558124919918,3.56229773178636,3.76739830367357,2.95038645294258,3.41810467595142,2.73030505266248,2.75140780366924,2.45017612113904,1.80174267014113,1.81980765691358,2.45585334610492,431107.0,414188.0,1.0443504322127,1.12166222526433,0.625942556247732,0.621478016226707,0.421656239816147,0.359112565523516,0.415470680360939,0.302133008010082,11429725.0,33.207
Sudan,2012.0,35159792.0,78150146915.62837,-17.004688404894466,2222.71362304688,-6.662419423872464,-221502.0,18.82215845824411,4752308.0,40.53354103720929,2.12762901437903,2.5453357614055685,42.3339648880744,41.7972309305547,42.8698625784532,14884534.0,10.7160573806841,10.9100285433307,9.50036120524712,9.7607982720082,8.14617170826457,8.72237248517955,6.44135410125929,6.92656057582751,4.8739538852762,4.85808704778021,4.1374680565336,3.60815255454795,3.70742602693014,2.91456235056357,3.38108605224013,2.65061412665809,2.81699104928274,2.43236717529475,1.90729179178866,1.86885550781472,2.52613553572786,452261.0,435924.0,1.11353401050541,1.18286749921932,0.639478452641125,0.64480258221142,0.412750289049589,0.355944734909884,0.408845059742608,0.294123966200895,11724384.0,33.346
Sudan,2013.0,35990704.0,79678095318.74982,1.9551446330242184,2213.85205078125,-0.3986759640292661,-185339.0,19.2669721627409,4874477.0,40.42054313624926,2.3357525902736,2.8174077793086623,42.3346990147053,41.7871798716035,42.881626015935,15236556.0,10.6155332854747,10.8182226046326,9.39925853524446,9.60369924323613,8.11457634018697,8.60660886522743,6.54562252818092,7.077330030267,4.92556676750929,5.00634042999401,4.10633430921505,3.6702680931079,3.64643345122106,2.89326272662483,3.3331970206969,2.57750475865489,2.85981872569221,2.39769725091041,2.00907775438655,1.90800789199142,2.60839024722037,477950.0,460828.0,1.18794933651284,1.24136855093405,0.660241513558432,0.673745665669615,0.407639649585526,0.357323996417013,0.401570910931572,0.286993876397605,12059405.0,33.507
Sudan,2014.0,37003245.0,83392193753.6313,4.661379542298732,2253.6455078125,1.79746715920011,85052.0,19.80901766595289,4999787.0,40.10731409688559,2.77449286124806,3.316192997154302,42.2010386143302,41.645318696043,42.7564619584498,15615754.0,10.5477311500807,10.7521465158261,9.32711776878493,9.4905695739627,8.11637102088136,8.51591790921927,6.65742032463765,7.20536644288926,5.03035030495196,5.20016671925612,4.08355357100765,3.7483383257521,3.5881782918495,2.8912990071818,3.27537357506891,2.51373019854229,2.87540999240729,2.34677048714698,2.10400956193013,1.93617825419261,2.69609601395899,508505.0,489138.0,1.26042592283028,1.29080171326271,0.688601805599317,0.70769768374842,0.405572696165432,0.362571424333549,0.394565317761821,0.281983786236238,12466023.0,33.689
Sudan,2015.0,38171178.0,84985132167.21709,1.9101768905275092,2226.42163085938,-1.2079980615544912,49080.0,20.434249464668092,5128318.0,39.63844068890244,3.10751167131043,3.71417608815008,41.9807806298249,41.420692743074,42.5408041642432,16024558.0,10.501759478278,10.7037101858256,9.28112183229394,9.41177555422077,8.12216515581958,8.43806275322135,6.77252224548282,7.30542765007576,5.16966327503862,5.41936157537672,4.07574893594891,3.84262631665409,3.5403299301776,2.91173394144311,3.21325285437902,2.46274294193196,2.86546786612219,2.28421796964172,2.18335646074948,1.9482193490326,2.79261488864714,544656.0,521318.0,1.33482721639048,1.33496200794004,0.724583061352038,0.746035764040854,0.406709793304695,0.371507666954538,0.387799151588652,0.278812159397712,12937739.0,33.894
