Country,Year,"Central government, Fiscal Balance (% of GDP)","Central government, Fiscal Balance (Current US $)","Central government, total expenditure and net lending  (% of GDP)","Central government, total expenditure and net lending  (Current US $)","Central government, total revenue and grants  (% of GDP)","Central government, total revenue and grants  (Current US $)",Current account balance (As % of GDP),"Current account balance (Net, BoP, cur. US$)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),Final consumption expenditure  (% of GDP),Final consumption expenditure  (current US$),General government final consumption expenditure (% of GDP),General government final consumption expenditure (current US$),Gross capital formation (% of GDP),Gross capital formation (current US$),"Gross capital formation, Private sector  (current US$)","Gross capital formation, Private sector (% GDP)","Gross capital formation, Public sector  (current US$)","Gross capital formation, Public sector (% GDP)","Gross domestic product, (constant prices US$)","Gross domestic product, current prices (current US$)",Household final consumption expenditure  (% of GDP),Household final consumption expenditure (current US$),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Inflation, consumer prices (annual %)",Real GDP growth (annual %),Real per Capita GDP Growth Rate (annual %)
Morocco,2011,-7.0221454815,-7118.40417806209,32.3912266775,32835.2415828428,25.369081196,25716.8374047807,-9.1796258156,-9305.4589842241,34.7000342651,35175.6980175837,78.2497253307,79322.3628300808,18.7006829846,18957.0296203588,35.7770063055,36267.433056753,31915.3410899427,31.4837655488,4352.09196681037,4.2932407567,63385.5126717598,101370.787558522,59.549042346,60365.333209722,48.7267659013,49394.7063458953,0.9,5.2,3.7619035472
Morocco,2012,-7.2039590461,-7079.02790706725,34.1610438257,33568.6226182036,26.9570847796,26489.5947111364,-9.5114762567,-9346.52812811426,34.9295478965,34323.799282673,80.2467563255,78855.1161717202,19.8365100763,19492.5050947045,35.0190651754,34411.7641519689,30282.3524537326,30.8167773544,4129.41169823627,4.2022878211,65287.0780519126,98265.7988715328,60.4102462492,59362.6110770158,50.1953693974,49324.8807348293,1.3,3.0,1.5323751224
Morocco,2013,-5.1003149334,-5461.65946202801,31.1603823072,33368.0172870155,26.0600673738,27906.3578249875,-7.3508838916,-7871.67558963292,32.698320349,35014.9143840978,79.5970426795,85236.2936352665,19.8098818391,21213.362311901,34.8332223236,37301.0688122362,32596.889218526,30.4402722325,4704.17959371024,4.3929500911,68355.5707203525,107084.749339887,59.7871608404,64022.9313233655,47.1285853521,50467.5274917137,1.9,4.7,3.1802377808
Morocco,2014,-4.8996299882,-5393.55032773218,30.5058700463,33581.096078889,25.6062400581,28187.5457511569,-5.6757145204,-6247.87014221551,34.6324088803,38123.6217254435,79.9695475137,88031.0921918404,19.9165528391,21924.2943549189,32.5379089149,35817.980074537,30932.2609410943,28.0996049174,4885.71913344263,4.4383039975,70132.8155590816,110080.768153408,60.0529946746,66106.7978369214,47.1398653088,51891.9258384133,0.4,2.6,1.1251531889
Morocco,2015,-4.2062058111,-4255.78838551253,28.5341795343,28870.5392239863,24.3279737232,24614.7508384738,-1.905834839,-1928.3007386707,34.8002166112,35210.4400783998,76.7973925674,77702.6769510894,19.2773889235,19504.6299607956,30.800601248,31163.6774201122,26701.0139885466,26.3899306135,4462.66343156559,4.4106706345,73288.7922592403,101178.795729158,57.5200036439,58198.0469902938,42.3982104267,42897.9987204432,1.6,4.5,3.0430247147
Morocco,2016,-4.4412350224,-4590.37573534635,28.499075647,29456.1005371881,24.0578406246,24865.7248018417,-4.3894929574,-4536.89612465801,35.1710891581,36352.166332583,77.6227653248,80229.4084097247,19.300332846,19948.4555834318,32.645740972,33742.0146566804,28837.9311573727,27.9009905102,4904.08349930773,4.7447504618,74094.968974092,103358.090985281,58.3224324788,60280.9528262928,45.439595455,46965.498413707,1.6,1.1,-0.2569039538
Morocco,2017,-3.7242651865,-4085.84488505135,27.97054821,30686.1395773515,24.2462830235,26600.2946923002,-3.5741660138,-3921.17295483564,37.1115502066,40714.6188563276,76.9209355429,84388.9989846901,18.9220885604,20759.187353095,32.5882608528,35752.1745232106,30567.2947040028,27.8622205967,5184.8798192079,4.7260402561,77132.8627020297,109708.752745971,57.9988469825,63629.8116315951,46.6207466023,51147.0396182575,0.7,4.1,2.7520027544
Morocco,2018,-3.8835674133,-4982.14176701489,28.4802950389,36536.7334586839,24.5967276256,31554.591691669,-3.779762464,-4848.97271941757,37.4067982503,47988.3447606563,78.089334307,100179.060281608,19.3585151148,24834.6060299119,33.2971523736,42716.1719900071,36521.3538865228,28.4683066997,6194.81810348435,4.8288456739,79548.5294760798,128287.763201796,58.7308191921,75344.4542516959,48.7932849309,62595.8138304755,1.8298508663,3.131825644,1.8431695559
Morocco,2019,-3.5661424852,-4795.22094928696,27.7664673772,37336.2384162432,24.200324892,32541.0174669563,-3.6846090728,-4954.51729395797,37.4191866915,50315.7876252737,77.8261330637,104649.07255234,18.9023563074,25417.0929320833,32.6871514695,43952.8465696918,37472.1273377234,27.8675261733,6480.71923196842,4.8196252962,81832.5396335746,134465.209092075,58.9237767563,79231.979620257,47.9324712247,64452.4976552305,1.6097402947,2.8712160646,1.6262901112
Morocco,2020,-3.0192909778,-4294.3633145887,26.9013256191,38261.9849171381,23.8820346413,33967.6216025494,-3.1636899562,-4499.74321343914,37.1520261405,52841.6437151721,78.5634783723,111741.505496277,18.1314141009,25788.4649507839,31.7968703692,45224.9599780119,38445.5207387717,27.0303664127,6779.43923924021,4.7665039565,85078.0533223542,142230.853077507,60.4320642714,85953.040545493,47.5123748819,67577.2561119537,1.8527059143,3.9660429742,2.7444950773
Nigeria,1981,-11.9561328715,-7450.15914685408,24.7256064634,15407.1308118526,12.7694735919,7956.97166499848,-9.8611942545,-6144.75159849299,22.1875115239,13825.581707974,85.4058929615,53218.5031299928,12.7948392761,7972.77764394122,18.5456561166,11556.2524301614,5977.70927593529,9.5931221013,5578.54315422612,8.9525340152,36789.767429456,62312.4485730303,72.6110536854,45245.7254860516,28.0388493277,17471.693567815,20.7764978069,20.8382279622,17.6015314503
Nigeria,1982,-15.7543193672,-8496.93745413621,28.3661881228,15299.025027641,12.6118687556,6802.08757350475,-13.3245786332,-7186.48064763018,15.952600133,8603.87823821489,84.0512102067,45332.1949000704,12.7024465045,6850.93979294401,19.4450319001,10487.4870185144,5290.28135851072,9.8088025849,5197.20566000371,9.6362293152,36402.3018671274,53934.0180689523,71.3487637022,38481.2551071263,23.0828201885,12449.4924112976,7.7122617979,-1.0531883983,-3.5952290785
Nigeria,1983,-12.9249706669,-4718.61206254588,23.5097008891,8582.85570321849,10.5847302222,3864.24364067261,-14.0607516851,-5133.25981311135,13.392953339,4889.46186474775,84.4430786571,30828.2424633243,12.9202428971,4716.88606159854,18.0786802176,6600.11389955281,3593.34894020871,9.842709897,3006.7649593441,8.2359703206,34563.821728681,36507.7197013534,71.52283576,26111.3564017258,17.3316544457,6327.39182465201,23.2011856243,-5.0504502302,-7.4275503204
Nigeria,1984,-6.5881036873,-1744.25167616105,15.9499195218,4222.86520992908,9.3618158345,2478.61353376803,-3.9695672352,-1050.9737903625,46.5368685206,12320.99778222,104.2413065654,27598.6964279871,10.7654183907,2850.22822405058,21.6504489094,5732.12468901866,5047.9925964962,19.0664564598,684.132092522451,2.5839924496,33865.1016604636,26475.7775370606,93.4758881747,24748.4682039366,40.9884090649,10852.0,39.6011267493,-2.0215359103,-4.4686153375
Nigeria,1985,-1.6436862278,-426.799385928613,14.7522470666,3830.5668579402,13.1085608388,3403.76747201159,-0.7719586389,-200.446695647795,49.5109108347,12855.99768592,102.6659519402,26658.2298389405,7.9058207289,2052.82454477792,22.0866051575,5735.00547671521,5306.6657749025,20.436986878,428.339701812712,1.6496182795,36683.6350989082,25965.9890500636,94.7601312113,24605.4052941626,40.1640776321,10429.0,5.5306422137,8.3228258598,5.5820711497
Nigeria,1986,3.7933170154,780.013186353161,9.7823386887,2011.52530610956,13.5756557041,2791.53849246272,-18.745405002,-3854.58505730128,34.6202347762,7118.89871859801,93.8570128417,19299.6544584191,10.2242127765,2102.38710695752,24.691256221,5077.22011154856,5747.21532850795,27.9495399285,-669.995216959387,-3.2582837075,33472.2849171353,20562.826233317,83.6328000652,17197.2673514616,41.5118034026,8536.0,5.3568087097,-8.7541765507,-11.0988396207
Nigeria,1987,-5.3740724771,-1177.55543794041,16.7645898799,3673.42161126046,11.3905174028,2495.86617332004,-5.9562658327,-1305.12441931664,35.3996585951,7756.698603794,78.1797736397,17130.5872740758,15.0070109909,3288.30462835516,19.6375598719,4302.94074251935,3992.25178288692,18.2196521173,310.68895963243,1.4179077546,29873.4460631014,21911.7892986157,63.1727626488,13842.2826457206,30.5269456038,6689.0,10.187296154,-10.7516975998,-13.0645393065
Nigeria,1988,-4.7008036788,-1142.82708004092,15.5669043528,3784.51878918704,10.866100674,2641.69170914612,-8.0233628751,-1950.58483465263,27.9988944615,6806.898774758,85.9112633597,20886.1558482358,13.9845404628,3399.82535641236,17.7583787704,4317.29498678344,4095.88368455872,16.8476451326,221.411302224718,0.9107336378,32126.6561907674,24311.3126631498,71.9267228969,17486.3304918234,27.276602016,6631.3,34.5161583391,7.5425182716,4.7500442696
Nigeria,1989,-2.7017049255,-634.553184247514,16.2218054041,3810.03794170009,13.5201004786,3175.48475745258,2.7650987757,649.442585796248,42.3483269004,9946.410294,77.5628611989,18217.2968220128,14.0595067812,3302.17586413021,20.63137215,4845.71900123018,4693.98972049353,19.9853620829,151.729280736646,0.6460100671,34204.3486081084,23487.1387419545,63.5033544177,14915.1209578826,31.0819371385,7300.25769940168,50.4520775961,6.4671916212,3.7218429366
Nigeria,1990,2.9724601279,935.729042768297,16.2112527359,5103.29469587371,19.1837128639,6039.023738642,7.6190818989,2398.48337914748,45.4955234191,14321.9692600563,63.3744026697,19950.2319942011,11.0118619325,3466.52892947137,21.9564941648,6911.89398108438,5803.86069960317,18.4366881108,1108.03328148121,3.519806054,38570.8787807277,31479.9527155924,52.3625407371,16483.7030647297,29.1132455945,9164.83594712658,7.3570405597,12.7660088565,9.8949139437
Nigeria,1991,0.6976894264,197.703382821272,16.1335460962,4571.74284042784,16.8312355226,4769.44622324911,-1.1860560453,-336.091222664851,43.9137990255,12443.7984739341,76.093338627,21562.4744862852,11.130836386,3154.13122771968,22.9421757872,6501.09574633646,5628.02200638516,19.8611242232,873.073739951303,3.081051564,38332.5688207893,28336.8753104519,64.9625022409,18408.3432585655,38.0864311742,10792.5045120251,24.1030095715,-0.6178494436,-3.115803396
Nigeria,1992,2.0840058154,531.876311685588,14.8607795113,3792.74210126941,16.9447853267,4324.61841295499,-4.3425890847,-1108.30797519983,48.2584436238,12316.4354019421,83.1735937874,21227.41883298,9.0981410686,2322.01161774553,23.7181867195,6053.31404509132,5735.66714023615,22.4735778087,317.64690485517,1.2446089108,38498.8272459475,25521.8247359252,74.0754527188,18905.4072152344,45.1993321677,11535.6943376515,44.8047953394,0.433726281,-2.0667959985
Nigeria,1993,-6.8200662387,-1076.86713578213,21.5496493868,3402.62226200939,14.7295831481,2325.75512622726,-12.0372098158,-1900.63779491871,65.9166336531,10408.030361851,104.5278800646,16504.6254500452,12.361324213,1951.81444487467,30.5061768105,4816.82993914206,5255.60326925532,33.2850369649,-438.773330113258,-2.7788601544,39303.5983936603,15789.6873445059,92.1665558516,14552.8110051705,67.8895213742,10719.5431646619,57.1690418985,2.0903783447,-0.4332002974
Nigeria,1994,-6.3284010013,-1144.58185189924,17.2292030576,3116.14784499236,10.9008020563,1971.56599309312,-8.1193055892,-1468.49256637309,57.0389303124,10316.3065162865,100.7034314337,18213.6561857126,13.070359545,2363.96150148016,24.9092421324,4505.19277831195,4442.01541735122,24.5599340653,63.1773609607363,0.3493080671,39661.1671159133,18086.4305480057,87.6330718887,15849.6946842324,53.3341589972,9646.24562539257,57.030042279,0.9097607773,-1.5748162801
Nigeria,1995,3.4160424807,1262.07327744593,12.3997342458,4581.14128481522,15.8157767264,5843.21456226115,-4.2516957768,-1570.80939539992,33.1294171342,12239.8220451553,61.7624949182,22818.449953472,6.2350589427,2303.57242900151,11.2422384377,4153.49890730219,2508.41687559866,6.7895095788,1645.08203170353,4.4527288589,39539.222401055,36945.479588687,55.5274359756,20514.8775244705,31.9440453128,11801.8807408585,72.8518558731,-0.3074662793,-2.7586103994
Nigeria,1996,2.5761082485,1185.5208559744,10.5144695844,4838.7419236143,13.0905778329,6024.2627795887,4.1460451791,1908.00329625602,35.4893288377,16332.1318217303,56.8872462074,26179.4188412168,5.1291615346,2360.43185547091,11.9535592813,5501.00867825087,3751.56485885132,8.1520600241,1749.44381939955,3.8014992573,41513.6946520016,46019.8385166207,51.7580846729,23818.9869857458,27.557381751,12681.862581221,29.2615479788,4.993705316,2.4133163433
Nigeria,1997,-1.0111383879,-357.803749695642,13.716596253,4853.78621865108,12.7054578651,4495.98246895544,4.7851737018,1693.29254425135,47.3676990196,16761.6426458624,74.8482160302,26485.9614408933,7.1438826716,2527.95071165084,17.115983792,6056.70129204642,4154.88377944598,11.7415272766,1901.81751260044,5.3744565154,42677.0148814855,35386.2294195673,67.7043333585,23958.0107292425,39.3318988418,13918.0759592348,8.5356157915,2.8022565547,0.2759087361
Nigeria,1998,-9.0895985454,-2976.74418604651,19.2443844203,6302.32558139535,10.1547858749,3325.58139534884,-9.2435924774,-3027.1755158185,33.4350581654,10949.6161471791,79.1821984343,25931.3046280947,12.0303588482,3939.81104651163,26.3940661448,8643.76820936492,4943.28745098124,15.0945111893,3700.48075838368,11.2995549555,43835.9686479513,32748.9071291657,67.1518395861,21991.4935815831,38.3125793231,12546.95102131,9.9888196133,2.7156392491,0.1888737527
Nigeria,1999,-5.1677103968,-1853.69869885585,25.3940473761,9109.04616647755,20.2263369793,7255.34746762171,-3.9490024582,-1416.5384970122,38.5609271268,13832.1103452956,77.8581112263,27928.3219051532,13.7809188743,4943.32488172972,28.796835659,10329.6533073854,7798.13686308946,21.7395162268,2531.51644429596,7.0573194322,44043.8554415067,35870.792991612,64.077192352,22984.9970234235,41.1454110348,14759.185217849,6.6175524619,0.4742379374,-2.0023767949
Nigeria,2000,5.943762148,2757.08231314592,36.1764226546,16780.8489925956,42.1201848026,19537.9313057416,12.4742835763,5786.33965507298,53.7964659242,24954.1083602809,57.9829577184,26896.0606444739,20.7462108882,9623.36810931474,20.3723905497,9449.96725346381,5044.88529589434,10.8758444098,4405.08195756947,9.4965461399,46386.1482059927,46386.1481076614,37.2367468303,17272.6925351591,32.1518141923,14913.9881505572,6.9444444444,5.3180920267,2.7142893542
Nigeria,2001,-5.3382133896,-2356.18667457814,51.1243805174,22565.3370013756,45.7861671278,20209.1503267974,4.5968162399,2028.94796057214,47.1223731104,20798.9264374203,64.9124596904,28651.1350099286,29.0260267629,12811.540581744,24.0087179677,10596.9951406585,3779.77241319818,8.5635115093,6817.22272746036,15.4452064584,50173.2573967391,44138.1133091626,35.8864329276,15839.5944281846,36.0435507685,15908.9432788448,18.9,8.1643105479,5.481894411
Nigeria,2002,-3.3333646176,-1970.58076922306,32.1319969128,18995.4302807328,28.7986322953,17024.8495115098,-13.024023997,-7699.395107017,32.7386255482,19354.0501318548,74.2287585543,43881.7173974175,19.1574007503,11325.2553615064,30.4674436067,18011.3984958089,12800.8925815821,21.6535363945,5210.50591422678,8.8139072122,60798.5072638461,59116.8682490039,55.071357804,32556.4620359111,37.2860414958,22042.3400263439,12.9,21.1771178879,18.160302167
Nigeria,2003,10341.57751123047,10341.57751123047,31.9696373753,21629.3853191805,31.9696373753,21629.3853191805,-5.9353557952,-4015.62570111632,42.6375450087,28846.8673957869,72.3773777655,48967.6555821583,20.0589850998,13571.1116376559,25.4298894852,17204.8519612989,4331.71263059619,6.402552822,12873.1393307027,19.0273366631,67082.3210329501,67656.0233237659,52.3183926657,35396.5439445024,23.8773850947,16154.4892288,14.0,10.3354737672,7.5716445172
Nigeria,2004,8.1380192729,7613.17678238036,27.2152445959,25460.0611445801,35.3532623379,33073.2364947064,21.4546862232,20071.0164905684,39.9316452377,37356.3473138096,74.9471106408,70113.5722957831,6.2497555733,5846.69222698573,6.8715411155,6428.37716712537,4380.52433063,4.682511972,2047.85283649537,2.1890291435,74182.9956157687,93550.7342395634,68.6973550675,64266.8800687974,21.750296994,20347.5625371547,14.9872642948,10.5850162509,7.7907890907
Nigeria,2005,-0.7348721367,-1215.07217879383,25.9922702577,42976.8430133819,25.257398121,41761.770834588,15.8386074181,26188.2989753843,21.2383291575,35116.4530461438,82.0079808109,135595.85531409,4.5670639466,7551.39848565139,9.5619016955,15810.0983101096,10937.8107765728,6.6151562981,4872.28753353681,2.9467453974,79013.7389589251,165344.706665525,77.4409168643,128044.456828438,-12.8082116639,-21177.7000048179,17.9,6.5119281084,3.7936467109
Nigeria,2006,5.6643966588,13828.8142400021,13.6609671991,33351.2974310477,19.3253638579,47180.1116710497,14.9579012791,36517.576481256,27.3789355934,66841.755126893,72.5414860463,177099.662268005,4.0861677965,9975.79421339397,12.8489006904,31368.7532033506,19263.3887017266,7.8904432951,12105.364501624,4.9584573953,83779.0756505533,244135.696579257,68.4553182498,167123.868054611,12.7693223301,31174.4740189919,8.2395265173,6.0310229011,3.2990117631
Nigeria,2007,-0.3507271194,-931.872369381589,17.4495458689,46362.9664039275,19.3253638579,51346.9635268126,10.4059242496,27648.2562934331,21.1298857251,56141.5288026282,83.006555745,220546.149695112,6.3775383943,16944.9451886812,15.1177114207,40167.3460140316,23342.6601056446,8.7854347944,16824.685908387,6.3322766264,89182.6849882994,265697.266578114,76.6290173507,203601.20450643,19.2541528908,51157.7579336573,5.3822236518,6.4498316504,3.6849806296
Nigeria,2008,-0.0272624403,-90.5447618029018,20.1006155653,66758.7138102911,17.0988187495,56789.0641796653,8.6947473738,28877.2326245743,24.9855593875,82982.7227487357,77.1280949653,256159.937081753,7.2929714312,24221.6160503636,13.6043651868,45183.1894959826,31116.0406361891,9.3688379396,14067.1488597934,4.2355272472,94519.0768370165,332122.733223036,69.8351235342,231938.321031389,15.7180195396,52203.1161034349,11.98,5.9836635883,3.2130495595
Nigeria,2009,-7.0423892574,-19052.0576681412,19.0688070283,51587.6072579181,12.026417771,32535.5495897769,5.1259612293,13867.46818117,19.2755958747,52147.0414048099,80.4133342833,217545.41336259,8.1173933486,21960.3092844951,19.753069734,53438.7705566194,38501.4827300934,14.23166112,14937.287826526,5.521408614,101073.423656386,270534.004467769,72.2959409346,195585.104078095,19.4419998919,52597.2208562507,11.97,6.9344168804,4.1261876938
Nigeria,2010,-1.9926344945,-7354.06475234788,15.1599060778,55949.5136945412,13.1672715834,48595.4489421934,3.9205010752,14469.0954857772,25.2641156843,93240.3524929885,74.8324119652,276178.297975371,8.7113835543,32150.4414978174,17.2907416934,63813.6268257683,41543.7150719477,11.2565557237,22269.9117538206,6.0341859697,111787.206563963,369062.403205629,66.1210284109,244027.856477554,17.3872693428,64169.8740884985,13.59,10.6,7.687403752
Nigeria,2011,-1.8503116733,-7662.05253661429,19.298614674,79914.644462703,17.4483030007,72252.5919260887,3.0344205219,12565.3908972851,31.3298051901,129735.23152543,73.9225137608,306109.609666835,8.4943026878,35174.5029746158,16.2119806699,67133.040021409,43793.9137492998,10.5758071277,23339.1262721092,5.6361735422,117250.679506938,414095.238505478,65.4282110729,270935.106692219,21.4642996208,88882.6427081958,10.8400275419,4.88738659,2.1190935812
Nigeria,2012,-1.6314463316,-7520.17979940493,16.3076919319,75170.5851818352,14.6762456003,67650.4053824303,4.0742662277,18780.399936602,31.4387474949,144917.44487457,66.5949516569,306970.56990734,8.2000502786,37798.2721610884,14.907690003,68717.2523197558,44818.8445148913,9.7231105402,23898.4078048645,5.1845794629,122268.161173464,460951.712208956,58.3949013784,269172.297746252,12.9413891548,59653.5548927109,12.2177817351,4.279277261,1.5240855175
Nigeria,2013,-3.1846010714,-16345.2212384665,15.2724740725,78387.2020316362,12.0878730011,62041.9807931697,3.8936868822,19984.6612167529,19.011789453,97579.5390951917,80.3115367693,412205.424498545,7.1790316067,36846.9573611165,14.953369749,76749.3734156606,49460.5791036209,9.6365910811,27288.7943120397,5.3167786679,128863.814798598,513258.046204339,73.1325051625,375358.467137429,14.2766959713,73276.2908050586,8.475827285,5.3944163074,2.6146256148
Nigeria,2014,-1.5210956568,-8440.00139415128,12.9661600392,71944.4620840471,11.4450643824,63504.4606898959,0.2114986696,1173.52847467026,17.7202663322,98323.2526357674,80.1342670495,444635.629972419,6.6233477636,36750.5252600737,16.1909757192,89837.7804385366,58598.4863215373,10.5608872413,31239.2941169993,5.630088478,136994.758970349,554863.289256545,73.5109192859,407885.104712345,14.0455091009,77933.3737901779,8.0624858244,6.3097186627,3.5196242382
Nigeria,2015,-3.4999801008,-17310.3099095813,11.0899904626,54849.2180733238,7.5900103618,37538.9081637426,-3.1958002465,-15805.887771667,10.6663096235,52753.7642663268,84.5099285327,417971.820183226,5.9351590577,29354.2933653895,15.4901040905,76611.4362411496,49797.4335567472,10.0685676588,26814.0026844023,5.4215364317,140628.809747522,494583.095075663,78.574769475,388617.526817837,10.6663422467,52753.9256150392,9.0093871833,2.6526932888,-0.0222351906
Nigeria,2016,-3.8483455941,-15572.3139191769,9.3818345192,37963.5530904328,5.5334889251,22391.2391712559,0.8491001662,3435.88017588581,9.2181087189,37301.0373429612,86.9195541014,351719.602385331,5.3842812143,21787.4708101509,15.3667451393,62181.4682120146,40455.7859064586,9.9977335581,21725.682305556,5.3690115812,138402.563587889,404649.570538402,81.5352728872,329932.13157518,11.5044079597,46552.5374019042,15.6753405526,-1.5830654925,-4.1271770126
Nigeria,2017,-5.2134772641,-19589.4049239169,11.793154683,44312.2451124602,6.5796774189,24722.8401885433,2.7628801774,10381.3972536854,13.171562101,49491.5486160908,84.5301471473,317618.203140804,4.6244823932,17376.2833468705,15.4743276517,58144.0859790558,37894.9038909055,10.0852588748,20249.1820881503,5.3890687769,139543.000711853,375745.475265181,79.9056647541,300241.919793933,13.1760368999,49508.3624707702,16.5235399802,0.824,-1.7623664834
Nigeria,2018,-4.0108887972,-16411.8527811216,10.9901601699,44969.8059129744,6.9792713727,28557.9531318528,3.7101307101,15181.2034916824,15.6658827711,64102.0418975135,81.4945628356,333461.443419343,4.4389943911,18163.5857101944,15.330584973,62730.0621744748,40722.004631609,9.9520410252,22008.0575428658,5.3785439478,142253.934020789,409182.443363982,77.0555684445,315297.857709148,12.4910305797,51111.1041273487,11.862133852,1.9427225265,-0.6537501401
Nigeria,2019,-4.1850883075,-19187.1631316358,10.5908832231,48555.4877655445,6.4057949157,29368.3246339086,3.3263895602,15250.3303254859,14.0314760731,64329.4001495773,82.8627880535,379896.842103247,4.2297627842,19391.9799502153,14.8235313026,67960.695783406,43898.5606034745,9.5751180847,24062.1351799315,5.2484132179,145582.836389249,458464.952757843,78.6330252693,360504.862153032,11.7177954291,53721.9852783872,12.2152689324,2.3401126945,-0.250533767
Nigeria,2020,-4.3535098692,-22331.6252934094,10.3070237789,52870.5802526098,5.9535139097,30538.9549592004,2.9184733387,14970.5077022164,12.737010131,65335.3606974456,83.81928672,429956.738271872,4.0528071547,20789.1502452636,14.3751534007,73738.3281365118,47391.9945285738,9.2389834233,26346.333607938,5.1361699774,149143.060242337,512956.808745281,79.7664795653,409167.588026609,10.9314502517,56073.6183605492,11.4346409048,2.4454969702,-0.1337620995
South Africa,1981,-2.2164533051,-1835.14756042439,22.5245603404,18649.5658914449,20.3081070354,16814.4183310205,-6.2116332207,-5143.01994321993,28.3523900818,23474.8096752543,68.6218398072,56816.5373145893,14.8939160946,12331.6533326344,33.378501852,27636.2583881337,21234.5555214972,25.6466574037,6401.70286663651,7.7318444483,100687.733476588,82796.5811965812,53.7279237126,44484.8839819549,30.3617337797,25138.4775615643,15.419988476,5.3607405594,2.6951163637
South Africa,1982,-3.5088442654,-2664.57607341495,24.3143194583,18464.0152055518,20.8054751929,15799.4391321368,-4.5063180619,-3422.04622913452,26.4565584931,20090.8069477446,75.3687501311,57234.1640419222,16.4463621235,12489.1786852333,25.0533846138,19025.2528043322,15420.6037833158,20.3066062529,3604.64902101637,4.7467783608,100301.743045955,75938.8525646929,58.9223880076,44744.985356689,26.8713255343,20405.776279678,14.6389306691,-0.383353977,-2.9184383489
South Africa,1983,-4.1829017483,-3542.3820119483,24.7194228189,20934.1849292514,20.5365210707,17391.8029173031,-0.476947536,-403.91347295827,24.7281399046,20941.5671842743,71.5050344462,60555.6054214164,16.4324324324,13916.1655147653,24.7694753577,20976.57301858,13517.6375549771,15.9618441971,7458.93546360291,8.8076311606,98449.6222522761,84687.1914549861,55.0726020138,46639.4399066511,21.0026497085,17786.5541692846,12.3033892728,-1.8465489606,-4.3185755512
South Africa,1984,-5.4672468959,-4096.97113729945,26.6829077417,19995.2745795723,21.2156608458,15898.3034422729,-2.4994574263,-1873.00941945865,25.4811001282,19094.6803318692,73.1986888773,54852.6381432677,17.6242014518,13206.9844368527,25.0125445774,18743.560544439,13357.4643457513,17.8250109736,5386.0961986877,7.1875336038,103469.642809653,74936.6402385309,55.5744874254,41645.6537064151,23.6638644108,17732.9049400792,11.5262305782,5.0990754891,2.534490397
South Africa,1985,-3.9480212093,-2261.1410308675,26.8222787398,15361.8614957834,22.8742575305,13100.7204649159,4.0525713566,2321.01979422526,31.4042153726,17986.0634369377,70.5449064046,40403.0206356257,18.2048085971,10426.3978067637,20.5770666524,11785.0556609996,7108.27533910359,12.411265559,4676.78032189602,8.1658010934,102216.169783686,57272.7680775618,52.3400978075,29976.6228288621,22.5607381835,12921.1592564175,16.2942976079,-1.2114403722,-3.5151220701
South Africa,1986,-4.1491584912,-2714.53265949188,26.8184053671,17545.5908466176,22.6692468759,14831.0581871257,4.2417751595,2775.12590301875,30.5508344656,19987.4837529485,72.0639012666,47146.8645925874,18.7999475095,12299.6196986473,19.0715283204,12477.2978910561,7434.03806514575,11.3629143691,5043.25982591038,7.7086139512,102234.350862492,65423.6917013357,53.263953757,34847.2448939401,21.7532215979,14231.7606333396,18.6548762574,0.0177868911,-2.1869013981
South Africa,1987,-5.1558733571,-4423.3325843782,27.3732493095,23484.0883831006,22.2173759523,19060.7557987224,5.9520060462,5106.35162332018,30.2589985828,25959.8335977368,74.2743773935,63721.5561656754,19.1927523884,16465.8673988104,15.7944472973,13550.3897290315,7704.6998325172,8.9806623927,5845.6898965143,6.8137849046,104382.067397424,85792.1108218303,55.0816250051,47255.6887668649,20.3440312863,17453.5738667898,16.1605604579,2.1007777883,-0.0433233911
South Africa,1988,-4.2635162216,-3932.44929047985,27.3922695091,25265.2283226493,23.1287532875,21332.7790321694,2.7832243227,2567.10375761045,29.0872508502,26828.5924159985,73.604183329,67888.7339617413,18.5256325832,17087.0959370478,19.8714079365,18328.3702885897,11276.1549525615,12.2254773059,7052.21533602819,7.6459306306,108766.158761577,92234.8851535686,55.0785507459,50801.6380246935,22.6011096098,20846.1074920716,12.7796309309,4.2000426639,2.0555642208
South Africa,1989,-2.2787426875,-2187.11328133022,26.9334742842,25850.4655402193,24.6547315967,23663.3522588891,1.577424943,1513.99588112104,26.6897535158,25616.5449082618,73.8127570924,70844.7084661491,19.1735273828,18402.550063294,20.861897418,20023.0298778349,12659.9508899294,13.1903412417,7363.0789879055,7.6715561762,111370.95578801,95978.9489741439,54.6392297096,52442.1584028551,21.3827099159,20522.9002394497,14.7307973341,2.3948598131,0.247947049
South Africa,1990,-2.2573570953,-2528.18411694138,26.5780223179,29766.7276581117,24.3206652226,27238.5435411703,1.3791509094,1544.61490879255,24.7427782779,27711.2997232658,76.6957797372,85897.3764358487,19.667433915,22027.0395621724,17.2269065923,19293.7093208416,11176.7775997749,9.979486086,8116.93172106674,7.2474205063,111017.037597384,111997.526761217,57.0283458222,63870.3368736762,18.6511226925,20888.7961288128,9.6972124267,-0.3177832031,-2.4930385154
