latitude,longitude,Adjusted-Population-Count_2000,Adjusted-Population-Count_2005,Adjusted-Population-Count_2010,Adjusted-Population-Count_2015,Adjusted-Population-Count_2020,Data-Code_2010,Data-Quality_Data-Context_2010,Data-Quality_Mean-Administrative-Unit-Area_2010,Data-Quality_Water-Mask_2010,Growth-Rate-End-Year_2010,Growth-Rate-Start-Year_2010,Growth_Rate-Admin-Level_2010,Input-Data-Age_2010,Input-Data-Level_2010,Input-Data-Sex_2010,Input-Data-Year_2010,Land-Area_2010,National-Identifier-Grid_2010,Water-Area_2010,Year-most-recent-Census_2010,Country_Name,City
-26.39583333333333,28.1875,71036.27,80413.62,91028.84,103045.36,116648.15,1.0,0.0,7.136659,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.270983,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.5625,55.503723,54.277943,53.096268,51.957386,50.860012,1.0,0.0,105.85839,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277933,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.604166666666657,3172.9119,3208.1023,3243.6829,3279.6584,3316.0327,1.0,0.0,51.726166,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.60117,710.0,0.67676234,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.645833333333314,3236.579,3272.4756,3308.7705,3345.4678,3382.5718,1.0,0.0,22.303932,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.273434,710.0,0.0044992417,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.6875,950.1674,960.7056,971.3607,982.134,993.02673,1.0,0.0,42.192886,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277931,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.729166666666657,1460.2126,1476.4077,1492.7825,1509.3387,1526.0786,1.0,0.0,40.57308,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.2031,710.0,1.0748332,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.770833333333314,83.349396,90.269,98.29955,107.631775,118.48929,1.0,0.0,58.357216,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277933,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.8125,1965.6793,2296.5037,2684.3054,3138.9124,3671.8474,1.0,0.0,39.08056,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277933,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.854166666666657,21083.545,24720.57,28985.0,33985.066,39847.67,1.0,0.0,8.168457,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277931,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.895833333333314,19777.854,23193.396,27198.943,31896.445,37405.48,1.0,0.0,12.069494,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.975,710.0,0.30293044,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.9375,550.0396,662.4247,797.94543,961.39575,1158.5687,1.0,0.0,20.542988,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277933,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,27.979166666666657,3306.8857,3904.6719,4611.434,5447.224,6435.823,1.0,0.0,33.44859,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277933,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,28.020833333333314,328.09048,394.39816,474.22424,570.34625,686.1163,1.0,0.0,78.35017,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277933,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,28.0625,634.37463,752.63544,893.8458,1062.5978,1264.4221,1.0,0.0,61.82516,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277933,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,28.104166666666657,21359.826,24184.137,27382.271,31003.795,35104.85,1.0,0.0,14.640069,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277933,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,28.145833333333314,148319.58,167898.92,190062.89,215152.67,243554.5,1.0,0.0,0.15520716,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.277933,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.354166666666657,28.1875,71343.6,80761.516,91422.664,103491.164,117152.81,1.0,0.0,0.29006127,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.0269,710.0,0.25103155,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.5625,14.26854,14.426792,14.586798,14.748578,14.912153,1.0,0.0,118.12851,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284874,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.604166666666657,41.830856,42.2948,42.763885,43.238174,43.717728,1.0,0.0,89.57853,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.174538,710.0,0.11033475,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.645833333333314,9642.119,9749.059,9857.185,9966.51,10077.048,1.0,0.0,20.25946,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.283802,710.0,0.0010712941,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.6875,18352.72,18556.268,18762.074,18970.162,19180.559,1.0,0.0,12.339809,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284872,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.729166666666657,2085.2073,2108.3342,2131.7175,2155.36,2179.2651,1.0,0.0,25.150251,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284874,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.770833333333314,3920.4668,3964.101,4008.2458,4052.911,4098.108,1.0,0.0,28.031693,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284872,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.8125,13248.669,15117.537,17304.174,19863.348,22859.268,1.0,0.0,31.675177,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284874,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.854166666666657,32866.33,38535.945,45183.6,52978.01,62117.004,1.0,0.0,2.1917195,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284872,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.895833333333314,31711.549,37181.96,43596.047,51116.598,59934.484,1.0,0.0,10.47037,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.829391,710.0,0.45548093,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.9375,29841.502,34989.32,41025.164,48102.223,56400.113,1.0,0.0,16.14501,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.996046,710.0,0.28882754,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,27.979166666666657,3041.2544,3565.887,4181.0215,4902.27,5747.938,1.0,0.0,23.876492,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284874,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,28.020833333333314,7561.802,8866.253,10395.729,12189.048,14291.724,1.0,0.0,8.043424,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284872,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,28.0625,10399.255,12161.219,14222.912,16635.482,19458.826,1.0,0.0,8.601888,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284874,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,28.104166666666657,23317.611,26396.027,29880.873,33825.805,38291.574,1.0,0.0,1.216907,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284874,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,28.145833333333314,77470.28,87696.96,99273.64,112378.54,127213.38,1.0,0.0,2.0913885,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284872,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.3125,28.1875,48434.67,54828.426,62066.207,70259.43,79534.23,1.0,0.0,0.70347524,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.284874,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.5625,1212.9623,1293.4534,1379.9651,1472.9565,1572.9219,1.0,0.0,72.479485,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291803,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.604166666666657,1550.0494,1593.3733,1639.1765,1687.6396,1738.9568,1.0,0.0,47.723324,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291801,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.645833333333314,723.52997,747.0844,772.088,798.64777,826.8786,1.0,0.0,34.851364,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291803,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.6875,43174.543,44045.855,44956.85,45910.273,46909.055,1.0,0.0,14.137134,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.130617,710.0,0.1611848,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.729166666666657,8930.462,9062.538,9198.62,9338.949,9483.784,1.0,0.0,14.969438,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291801,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.770833333333314,7632.2163,8837.843,10249.964,11904.164,13842.168,1.0,0.0,19.714401,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291803,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.8125,78323.35,91833.87,107675.016,126248.836,148026.73,1.0,0.0,2.7538626,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291803,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.854166666666657,145377.12,170455.45,199859.94,234336.84,274761.2,1.0,0.0,0.116634056,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291803,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.895833333333314,115530.65,135460.3,158827.92,186226.6,218351.67,1.0,0.0,0.14402705,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291801,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.9375,51557.93,60451.95,70880.234,83107.45,97443.93,1.0,0.0,0.6584734,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.107433,710.0,0.18437013,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,27.979166666666657,26544.816,31123.94,36492.984,42788.22,50169.414,1.0,0.0,5.95133,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291803,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,28.020833333333314,29629.092,34740.27,40733.15,47759.836,55998.66,1.0,0.0,1.27604,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291801,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,28.0625,29253.887,34221.832,40036.414,46842.31,54808.973,1.0,0.0,0.6432947,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291801,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,28.104166666666657,24627.123,28081.242,32026.375,36533.387,41683.535,1.0,0.0,1.1613088,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291803,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,28.145833333333314,25500.51,28866.775,32677.414,36991.09,41874.203,1.0,0.0,0.9461266,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291801,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.27083333333333,28.1875,13778.451,15597.313,17656.281,19987.047,22625.494,1.0,0.0,4.698938,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.291801,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.5625,573.31775,617.17255,664.38196,715.2025,769.9105,1.0,0.0,46.688118,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.298723,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.604166666666657,1937.7374,2084.8765,2243.2588,2413.744,2597.2578,1.0,0.0,29.825932,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.298723,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.645833333333314,4352.2236,4683.5073,5040.114,5423.9795,5837.1904,1.0,0.0,16.570967,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.298721,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.6875,45229.836,48689.6,52414.02,56423.33,60739.316,1.0,0.0,12.34103,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.298723,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.729166666666657,7477.6772,8050.041,8666.251,9329.673,10043.93,1.0,0.0,18.319319,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.513073,710.0,0.78565013,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.770833333333314,6350.602,7446.1147,8730.609,10236.686,12002.568,1.0,0.0,14.514655,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.383312,710.0,0.91541076,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.8125,84814.266,99445.18,116600.0,136714.12,160298.03,1.0,0.0,1.7444422,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.296364,710.0,0.0023592913,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.854166666666657,120718.19,141542.72,165959.6,194588.5,228156.06,1.0,0.0,0.25554404,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.272556,710.0,0.026165728,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.895833333333314,139631.97,163719.23,191961.67,225076.08,263902.9,1.0,0.0,0.20135576,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.298723,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.9375,113147.72,132666.3,155551.94,182385.48,213847.95,1.0,0.0,1.0402961,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.617666,710.0,0.68105555,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,27.979166666666657,18599.506,21808.02,25570.02,29980.984,35152.863,1.0,0.0,2.023967,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.12112,710.0,1.1776029,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,28.020833333333314,26461.08,31025.758,36377.867,42653.242,50011.152,1.0,0.0,0.7968898,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.298723,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,28.0625,33301.64,39046.35,45782.06,53679.707,62939.742,1.0,0.0,2.1046534,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.931313,710.0,0.36710218,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,28.104166666666657,13188.592,15450.224,18100.22,21205.346,24843.84,1.0,0.0,3.0616484,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.298723,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,28.145833333333314,8458.949,9575.955,10840.477,12271.997,13892.576,1.0,0.0,2.4121382,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.64343,710.0,0.6552928,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.229166666666657,28.1875,51130.16,57879.74,65520.316,74169.51,83960.47,1.0,0.0,0.536541,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.298723,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.5625,188.8725,203.31993,218.87248,235.61472,253.63759,1.0,0.0,45.076065,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305634,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.604166666666657,1142.726,1230.1366,1324.2334,1425.5281,1534.571,1.0,0.0,36.396725,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.645833333333314,4841.1543,5211.469,5610.1104,6039.2446,6501.2046,1.0,0.0,19.271673,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.6875,19383.94,20866.676,22462.832,24181.082,26030.768,1.0,0.0,9.416069,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.729166666666657,20245.682,22162.72,24270.031,26587.336,29136.479,1.0,0.0,8.03615,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.135733,710.0,0.16989833,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.770833333333314,57700.95,64977.82,73192.945,82470.63,92952.17,1.0,0.0,1.0097473,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.023699,710.0,1.2819333,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.8125,53582.945,62291.625,72439.27,84266.62,98055.03,1.0,0.0,1.2234039,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.055332,710.0,0.25029907,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.854166666666657,65126.82,76361.55,89534.32,104979.47,123088.984,1.0,0.0,1.6042364,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.372616,710.0,0.9330158,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.895833333333314,26135.033,30643.465,35929.625,42127.68,49394.93,1.0,0.0,3.1351664,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.115131,710.0,0.19049971,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.9375,21398.443,25089.787,29417.91,34492.656,40442.824,1.0,0.0,1.4215019,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,27.979166666666657,59825.492,70145.71,82246.22,96434.125,113069.53,1.0,0.0,0.3845209,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,28.020833333333314,43082.555,50514.527,59228.55,69445.79,81425.56,1.0,0.0,0.36181748,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,28.0625,169426.8,198653.83,232922.67,273103.06,320214.8,1.0,0.0,0.20938514,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,28.104166666666657,45551.062,53128.617,61976.348,72308.484,84375.56,1.0,0.0,0.3206592,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,28.145833333333314,32269.887,36529.76,41351.977,46810.76,52990.15,1.0,0.0,0.36450723,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.1875,28.1875,44764.035,50673.234,57362.5,64934.797,73506.695,1.0,0.0,1.1231897,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.305632,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.5625,756.5727,814.44525,876.7446,943.8095,1016.0044,1.0,0.0,27.317085,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.604166666666657,3728.5437,4013.7512,4320.7754,4651.2847,5007.075,1.0,0.0,22.189693,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.31253,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.645833333333314,2797.8953,3011.9148,3242.3054,3490.319,3757.3042,1.0,0.0,10.801198,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.6875,10991.218,11831.97,12737.033,13711.327,14760.148,1.0,0.0,6.6697235,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.051678,710.0,1.2608536,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.729166666666657,2066.1357,2254.8547,2461.6426,2688.3118,2936.864,1.0,0.0,11.590159,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.101562,710.0,0.21096945,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.770833333333314,51936.137,58087.426,64967.27,72661.95,81268.0,1.0,0.0,7.475857,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,18.879875,710.0,0.4326577,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.8125,30974.307,35116.977,39832.086,45201.543,51319.383,1.0,0.0,2.0183601,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.854166666666657,33400.82,39155.473,45901.98,53811.35,63084.07,1.0,0.0,0.36511317,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.895833333333314,24250.303,28433.61,33338.56,39089.637,45832.81,1.0,0.0,0.3799136,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.9375,26745.736,31359.518,36769.203,43112.086,50549.15,1.0,0.0,0.30374205,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,27.979166666666657,23730.367,27823.98,32623.766,38251.54,44850.133,1.0,0.0,0.39583284,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,28.020833333333314,24402.117,28611.613,33547.27,39334.35,46119.74,1.0,0.0,0.34292582,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,28.0625,26668.371,31268.807,36662.844,42987.38,50402.93,1.0,0.0,0.40970227,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,28.104166666666657,29713.836,34762.996,40673.05,47591.168,55689.73,1.0,0.0,0.7746551,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,28.145833333333314,27666.75,31344.48,35512.098,40235.035,45587.484,1.0,0.0,0.46446466,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.14583333333333,28.1875,22369.969,25322.979,28665.809,32449.92,36733.562,1.0,0.0,0.8918096,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.312532,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.104166666666657,27.5625,272.30283,295.2453,320.19296,347.3289,376.85358,1.0,0.0,64.08614,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.319422,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.104166666666657,27.604166666666657,760.61884,826.19836,897.6705,975.58954,1060.565,1.0,0.0,24.7021,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.31942,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.104166666666657,27.645833333333314,1331.518,1478.9528,1643.0642,1825.7673,2029.1995,1.0,0.0,8.985547,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.31942,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.104166666666657,27.6875,1776.5947,1980.0427,2207.0537,2460.378,2743.0876,1.0,0.0,8.569046,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.175406,710.0,0.14401443,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.104166666666657,27.729166666666657,8964.692,10026.399,11213.85,12541.935,14027.312,1.0,0.0,9.101277,1.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.250097,710.0,0.06932455,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.104166666666657,27.770833333333314,22604.693,25281.982,28276.37,31625.408,35371.105,1.0,0.0,3.6119232,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.31942,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.104166666666657,27.8125,23668.986,26475.34,29614.596,33126.273,37054.586,1.0,0.0,0.7708144,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.31942,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.104166666666657,27.854166666666657,17870.139,20843.443,24316.703,28374.629,33116.36,1.0,0.0,0.6991584,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.31942,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
-26.104166666666657,27.895833333333314,26266.105,30797.148,36109.82,42338.957,49642.652,1.0,0.0,0.532299,2.0,2011.0,2001.0,3.0,6.0,6.0,6.0,2011.0,19.31942,710.0,0.0,2011.0,South Africa,"City of Johannesburg, South Africa"
