Region,Country Code,Country or area,City Code,City,City Definition,Latitude,Longitude,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
Africa,566,Nigeria,21986,Enugu,City Proper,6.4402,7.4943,59.663,60.864,62.091,64.312,67.829,71.538,75.456,79.577,83.929,88.519,93.366,98.465,103.85,109.529,115.528,121.837,128.5,135.527,142.949,150.756,159,165.682,172.655,179.901,187.462,195.34,203.561,212.104,221.019,230.307,240,250.126,260.694,271.708,283.204,295.153,307.623,320.62,334.185,348.285,363,372.26,381.769,391.494,401.481,411.722,422.239,432.995,444.041,455.368,467,478.836,490.989,503.45,516.246,529.33,542.765,556.54,570.685,585.149,600,615.228,630.865,646.854,663.271,680.105,697.366,715.066,733.214,752.323,772.872,795.271,819.791,846.56,875.552,906.658,939.642,974.241,1010.176,1047.272,1085.316,1124.179,1163.741,1204.021,1244.903,1286.345
Africa,566,Nigeria,21987,Gboko,City Proper,7.326835,9.003405,5.13,5.818,6.6,7.484,8.488,9.626,10.919,12.382,14.043,15.926,18.066,20.39,23.016,25.981,28.087,29.664,31.333,33.095,34.959,36.923,39,42.11,45.472,49.093,53.007,57.233,61.803,66.724,72.044,77.789,84,90.744,98.039,105.922,114.45,123.638,133.578,144.318,155.937,168.456,182,187.414,192.996,198.729,204.641,210.728,217.005,223.451,230.098,236.942,244,251.317,258.864,266.638,274.657,282.894,291.389,300.14,309.166,318.437,328,337.85,348.01,358.447,369.211,380.299,391.72,403.484,415.601,428.289,441.75,456.155,471.61,488.162,505.788,524.436,543.992,564.34,585.354,606.965,629.075,651.632,674.579,697.933,721.633,745.657
Africa,566,Nigeria,21988,Gombe,City Proper,10.28969,11.16729,26.21,27.396,28.636,29.929,31.283,32.697,34.178,35.721,37.337,39.025,40.792,42.635,44.563,46.578,48.687,50.885,53.187,55.592,58.109,60.733,63.48,66.35,69.355,72.487,75.765,79.191,82.777,86.515,90.427,94.517,98.797,103.258,107.928,112.808,117.917,123.241,128.815,134.64,140.737,147.092,153.744,160.696,167.516,174.283,181.333,188.668,196.311,204.241,212.502,221.098,230.055,239.348,249.03,259.103,269.599,280.49,291.836,303.641,315.941,328.703,342,355.834,370.249,385.205,400.787,416.999,433.867,451.417,469.677,488.715,508.575,529.283,550.824,573.161,596.233,619.995,644.375,669.315,694.759,720.712,747.129,774,801.293,829.05,857.208,885.747
Africa,566,Nigeria,206392,Gwagwalada,Urban Agglomeration,8.94139,7.09194,3.488,3.682,3.888,4.104,4.332,4.573,4.828,5.096,5.379,5.678,5.995,6.328,6.68,7.051,7.444,7.858,8.295,8.756,9.244,9.757,10.3,10.873,11.479,12.116,12.79,13.502,14.254,15.046,15.883,16.766,17.7,18.682,19.721,20.817,21.976,23.196,24.485,25.846,27.285,28.799,30.4,33.16,36.175,39.455,43.037,46.944,51.212,55.855,60.926,66.458,72.5,79.079,86.266,94.105,102.67,111.987,122.164,133.266,145.394,158.588,173,188.722,205.897,224.582,244.991,267.255,291.542,318.037,346.939,377.782,409.916,442.591,475.058,506.694,537.086,566.097,593.793,620.417,646.281,671.75,697.09,722.518,748.158,774.141,800.46,827.117
Africa,566,Nigeria,21990,Ibadan,Urban Agglomeration,7.38778,3.89639,450.111,453.663,457.247,465.304,478.939,492.972,507.438,522.286,537.59,553.343,569.58,586.246,603.424,621.106,643.26,668.312,694.375,721.455,749.63,778.824,809.197,840.754,873.589,907.61,943.006,979.782,1018.046,1057.693,1098.941,1141.799,1186.39,1232.593,1280.662,1330.607,1382.572,1436.414,1492.433,1550.636,1611.194,1673.94,1739.222,1807.049,1860.617,1903.83,1948.108,1993.416,2039.842,2087.217,2135.76,2185.432,2236.331,2288.269,2341.488,2395.945,2451.746,2508.688,2567.033,2626.735,2687.911,2750.338,2814.304,2879.757,2946.826,3015.265,3085.392,3157.151,3230.579,3305.715,3382.598,3463.855,3551.961,3649.023,3756.445,3874.908,4004.316,4144.126,4293.155,4450.088,4613.518,4782.524,4956.033,5133.388,5313.994,5497.903,5684.575,5873.808
Africa,566,Nigeria,21991,Ife,City Proper,7.477328,4.558853,107.334,108.68,110.045,110.898,111.136,111.373,111.612,111.85,112.089,112.329,112.57,112.81,113.051,113.293,113.536,113.778,114.021,114.265,114.51,114.755,115,117.615,120.293,123.025,125.823,128.684,131.614,134.603,137.663,140.794,144,147.245,150.568,153.966,157.446,160.994,164.628,168.343,172.148,176.027,180,184.466,189.049,193.733,198.54,203.466,208.522,213.688,218.99,224.424,230,235.629,241.404,247.32,253.39,259.592,265.954,272.472,279.159,285.991,293,300.181,307.548,315.075,322.797,330.708,338.813,347.116,355.623,364.593,374.27,384.863,396.508,409.274,423.147,438.074,453.935,470.6,487.927,505.827,524.192,542.958,562.064,581.517,601.262,621.278
Africa,566,Nigeria,206381,Igbidu,Urban Agglomeration,6.068322,8.116942,90.641,92.735,94.88,97.069,99.312,101.607,103.957,106.356,108.813,111.327,113.903,116.53,119.223,121.977,124.799,127.679,130.628,133.646,136.738,139.893,143.125,146.432,149.82,153.276,156.817,160.441,164.152,167.94,171.82,175.789,179.856,184.006,188.257,192.607,197.063,201.609,206.267,211.033,215.915,220.896,226,231.221,236.571,242.029,247.621,253.342,259.203,265.183,271.31,277.578,284,290.645,297.454,304.423,311.566,318.855,326.326,333.972,341.807,349.804,358,366.388,374.984,383.757,392.748,401.95,411.368,421.006,430.87,441.292,452.583,465.012,478.753,493.895,510.423,528.27,547.285,567.303,588.144,609.694,631.816,654.427,677.452,700.898,724.696,748.82
Africa,566,Nigeria,21992,Ijebu-Ode,City Proper,6.81609,3.91588,26.22,28.647,31.303,34.196,37.362,40.82,44.604,48.727,53.238,58.166,63.558,65.275,67.041,68.854,70.72,72.63,74.595,76.613,78.688,80.814,83,85.293,87.652,90.069,92.557,95.114,97.745,100.441,103.215,106.066,109,111.996,115.079,118.246,121.506,124.846,128.282,131.813,135.446,139.169,143,147.276,151.685,156.214,160.885,165.695,170.656,175.752,181.006,186.418,192,197.674,203.523,209.546,215.755,222.131,228.704,235.471,242.449,249.614,257,264.605,272.446,280.497,288.797,297.343,306.142,315.201,324.529,334.299,344.676,355.797,367.749,380.571,394.246,408.731,423.938,439.772,456.132,472.964,490.188,507.763,525.642,543.84,562.307,581.027
Africa,566,Nigeria,23537,Ikorodu,City Proper,6.608716,3.510823,8.645,10.279,12.225,14.532,17.278,20.544,24.433,29.044,34.533,41.06,48.832,50.902,53.063,55.315,57.667,60.111,62.663,65.323,68.1,70.987,74,77.131,80.399,83.795,87.341,91.036,94.893,98.902,103.086,107.448,112,117.014,122.259,127.74,133.474,139.449,145.7,152.232,159.065,166.186,173.636,181.419,190.991,202.066,213.799,226.214,239.369,253.249,267.954,283.514,300,317.605,336.27,356.032,376.985,399.108,422.563,447.396,473.726,501.526,531,562.206,595.292,630.227,667.264,706.477,747.994,791.952,838.492,887.22,937.615,989.117,1041.167,1093.308,1145.224,1196.821,1248.108,1299.232,1350.38,1401.845,1453.781,1506.342,1559.583,1613.659,1668.485,1724.04
Africa,566,Nigeria,21995,Ikot Ekpene,City Proper,5.17938,7.71082,22.127,23.046,24.005,25.001,26.04,27.122,28.251,29.423,30.646,31.919,33.247,34.627,36.065,37.564,39.127,40.751,42.444,44.208,46.047,47.958,49.951,52.026,54.191,56.44,58.785,61.227,63.775,66.421,69.181,72.056,75.054,78.169,81.417,84.8,88.328,91.993,95.816,99.797,103.95,108.263,112.762,117.447,122.334,127.41,132.704,138.219,143.97,149.944,156.174,162.664,169.432,176.463,183.795,191.432,199.398,207.672,216.301,225.289,234.663,244.4,254.555,265.133,276.165,287.624,299.576,312.024,324.989,338.493,352.558,367.222,382.502,398.404,414.905,431.969,449.546,467.604,486.091,504.972,524.21,543.815,563.762,584.044,604.642,625.588,646.836,668.371
Africa,566,Nigeria,21997,Ilesha,City Proper,7.61667,4.73333,63.299,66.599,70.076,73.723,77.566,81.609,85.869,90.339,95.048,100.003,105.223,105.691,106.161,106.633,107.109,107.585,108.063,108.544,109.028,109.513,110,110.394,110.789,111.185,111.583,111.982,112.383,112.785,113.188,113.593,114,114.49,114.982,115.477,115.975,116.473,116.974,117.477,117.983,118.49,119,123.393,127.954,132.671,137.568,142.646,147.919,153.372,159.034,164.904,171,177.397,184.043,190.937,198.1,205.511,213.21,221.197,229.496,238.081,247,256.253,265.866,275.812,286.145,296.865,307.987,319.525,331.495,343.982,357.052,370.761,385.127,400.144,415.776,431.992,448.728,465.929,483.537,501.54,519.891,538.573,557.557,576.868,596.46,616.317
Africa,566,Nigeria,21998,Ilorin,Urban Agglomeration,8.5,4.55,113.565,118.856,124.4,130.188,136.253,142.6,149.253,156.196,163.473,171.088,179.07,187.401,196.131,205.268,213.718,221.871,230.346,239.146,248.294,257.766,267.613,277.836,288.465,299.469,310.909,322.786,335.135,347.919,361.21,375.009,389.355,404.208,419.649,435.68,446.18,456.904,467.9,479.162,490.71,502.504,514.598,526.983,538.517,549.463,560.647,572.059,583.719,595.584,607.707,620.077,632.716,645.577,658.717,672.125,685.825,699.766,714.009,728.543,743.393,758.503,773.943,789.696,805.792,822.171,838.906,855.982,873.406,891.184,909.324,928.632,949.866,973.671,1000.477,1030.498,1063.713,1099.959,1138.886,1180.1,1223.18,1267.838,1313.754,1360.727,1408.583,1457.324,1506.802,1556.961
Africa,566,Nigeria,22003,Jos,Urban Agglomeration,9.91667,8.9,31.495,34.083,36.889,39.917,43.198,46.749,50.597,54.75,59.251,64.121,69.4,75.096,81.269,87.949,95.118,102.809,111.134,120.133,129.875,140.376,151.743,164.03,177.331,191.669,207.189,223.966,242.127,261.705,282.896,305.803,330.601,357.332,386.267,417.544,427.643,437.958,448.536,459.37,470.481,481.829,493.467,505.385,516.277,526.45,536.837,547.43,558.247,569.247,580.48,591.934,603.63,615.524,627.67,640.055,652.702,665.563,678.696,692.088,705.763,719.67,733.87,748.351,763.138,778.175,793.53,809.188,825.155,841.437,858.04,875.746,895.288,917.289,942.167,970.129,1001.155,1035.089,1071.593,1110.288,1150.767,1192.751,1235.93,1280.113,1325.13,1370.982,1417.528,1464.715
Africa,566,Nigeria,22004,Kaduna,City Proper,10.52224,7.43828,34.712,36.264,37.887,41.079,46.554,52.757,59.798,67.755,76.785,87.017,98.63,111.755,126.647,143.525,155.029,163.192,171.797,180.856,190.406,200.431,211,225.325,240.645,256.959,274.405,293.035,312.957,334.175,356.862,381.09,407,434.597,464.107,495.621,529.322,565.213,603.593,644.578,688.408,735.086,785,794.108,803.335,812.642,822.071,831.609,841.271,851.019,860.893,870.882,881,891.144,901.419,911.812,922.34,932.96,943.717,954.598,965.62,976.738,988,999.392,1010.931,1022.571,1034.361,1046.287,1058.351,1070.553,1082.896,1096.706,1113.21,1133.43,1158.048,1187.398,1221.451,1259.939,1302.328,1348,1396.303,1446.757,1498.869,1552.32,1606.85,1662.425,1718.857,1776.072
Africa,566,Nigeria,22005,Kano,Urban Agglomeration,12.00012,8.51672,123.073,125.818,128.629,134.77,145.389,156.846,169.223,182.538,196.922,212.439,229.203,247.238,266.72,287.737,313.577,343.485,376.292,412.232,451.662,494.739,541.992,593.759,650.552,712.598,780.66,855.223,937.025,1026.393,1124.426,1231.822,1349.646,1478.367,1619.569,1774.258,1816.988,1860.624,1905.372,1951.195,1998.186,2046.174,2095.384,2145.777,2194.261,2241.491,2289.805,2339.16,2389.649,2441.084,2493.7,2547.449,2602.434,2658.449,2715.75,2774.286,2834.167,2895.17,2957.573,3021.321,3086.534,3152.969,3220.929,3290.353,3361.373,3433.724,3507.735,3583.342,3660.579,3739.48,3820.082,3905.598,3999.05,4103.015,4219.209,4348.481,4490.734,4645.315,4810.81,4985.632,5168.088,5357.036,5551.186,5749.739,5951.985,6157.955,6367.031,6578.98
Africa,566,Nigeria,22006,Katsina,City Proper,12.98943,7.60063,45.249,48.035,50.996,53.369,54.926,56.527,58.178,59.873,61.619,63.416,65.267,67.168,69.127,71.143,73.22,75.353,77.55,79.812,82.143,84.535,87,89.843,92.783,95.81,98.941,102.174,105.517,108.961,112.521,116.198,120,123.953,128.042,132.265,136.634,141.135,145.791,150.6,155.574,160.699,166,171.871,177.958,184.242,190.758,197.505,204.5,211.722,219.209,226.962,235,243.252,251.806,260.66,269.839,279.314,289.136,299.303,309.842,320.722,332,343.674,355.776,368.269,381.219,394.624,408.5,422.865,437.734,453.255,469.557,486.745,504.873,523.95,543.94,564.796,586.424,608.736,631.636,655.092,679.029,703.413,728.2,753.418,779.005,804.939
Africa,566,Nigeria,206385,Lafia,Urban Agglomeration,8.48333,8.51667,9.12,10.433,11.938,13.655,15.621,17.871,20.448,23.389,26.757,30.61,35.025,36.504,38.049,39.658,41.338,43.084,44.906,46.806,48.788,50.849,53,55.296,57.695,60.191,62.799,65.519,68.361,71.319,74.409,77.632,81,84.519,88.197,92.034,96.044,100.217,104.577,109.127,113.882,118.83,124,128.198,132.545,137.026,141.665,146.462,151.427,156.547,161.847,167.327,173,178.824,184.852,191.084,197.534,204.184,211.067,218.182,225.548,233.141,241,249.124,257.534,266.204,275.178,284.454,294.043,303.955,314.201,324.903,336.17,348.095,360.728,374.084,388.14,402.86,418.172,434.006,450.287,466.98,484.029,501.403,519.068,537.043,555.281,573.767
Africa,566,Nigeria,22007,Lagos,Urban Agglomeration,6.45306,3.39583,325.218,341.692,359.025,385.556,424.991,468.46,516.444,569.19,627.408,691.58,762.418,840.287,926.233,1020.969,1086.83,1135.439,1186.292,1239.424,1295.014,1352.933,1413.528,1476.837,1570.87,1670.607,1776.828,1889.802,2010.13,2137.756,2273.679,2418.243,2572.218,2735.532,2909.463,3094.452,3291.482,3500.464,3723.03,3959.747,4211.873,4479.291,4764.093,5067.003,5318.226,5530.879,5752.346,5982.68,6222.575,6471.389,6730.516,7000.018,7280.706,7571.83,7875.021,8190.352,8518.77,8859.399,9194.896,9491.778,9798.673,10114.606,10441.182,10778.303,11126.796,11485.551,11856.391,12239.206,12634.381,13042.316,13463.421,13903.62,14368.332,14862.111,15387.639,15945.912,16536.018,17156.393,17803.739,18474.719,19165.768,19875.159,20600.156,21339.301,22090.967,22855.867,23632.039,24418.768
Africa,566,Nigeria,206383,Lokoja,Urban Agglomeration,7.80236,6.743,12.065,12.449,12.846,13.254,13.676,14.112,14.561,15.024,15.503,15.996,16.506,17.338,18.212,19.131,20.098,21.11,22.175,23.294,24.471,25.703,27,28.286,29.635,31.045,32.523,34.072,35.697,37.395,39.176,41.042,43,45.093,47.29,49.595,52.016,54.547,57.206,59.994,62.922,65.984,69.2,74.715,80.679,87.1,94.042,101.537,109.641,118.367,127.801,137.987,149,160.921,173.813,187.739,202.802,219.027,236.575,255.53,276.032,298.115,322,347.798,375.703,405.761,438.27,473.384,511.311,552.277,596.526,643.407,692.05,741.482,790.742,839.046,885.882,931.092,974.767,1017.218,1058.841,1100.112,1141.365,1182.876,1224.797,1267.311,1310.387,1354.024
Africa,566,Nigeria,22008,Maiduguri,City Proper,11.84644,13.16027,49.774,51.636,53.571,56.261,59.958,63.898,68.103,72.572,77.341,82.424,87.848,93.613,99.765,106.321,113.318,120.754,128.689,137.146,146.172,155.764,166,175.34,185.22,195.628,206.635,218.262,230.561,243.516,257.218,271.691,287,303.301,320.552,338.785,358.082,378.421,399.945,422.693,446.769,472.145,499,506.562,514.249,522.031,529.941,537.972,546.136,554.4,562.802,571.33,580,588.767,597.678,606.724,615.92,625.229,634.693,644.299,654.065,663.951,674,684.201,694.572,705.07,715.742,726.575,737.572,748.735,760.068,772.394,786.485,802.988,822.337,844.747,870.201,898.535,929.408,962.427,997.179,1033.364,1070.669,1108.891,1147.863,1187.571,1227.887,1268.76
Africa,566,Nigeria,23539,Makurdi,City Proper,7.7411,8.5121,33.055,34.293,35.579,36.91,38.292,39.727,41.217,42.758,44.36,46.021,47.748,49.533,51.389,53.314,55.313,57.382,59.531,61.761,64.078,66.474,68.964,71.547,74.231,77.007,79.892,82.884,85.993,89.209,92.55,96.017,99.618,103.344,107.215,111.231,115.403,119.719,124.203,128.855,133.689,138.689,143.883,149.273,154.666,160.094,165.72,171.545,177.582,183.814,190.274,196.961,203.893,211.049,218.466,226.144,234.103,242.319,250.835,259.651,268.789,278.222,288,298.122,308.614,319.445,330.671,342.293,354.323,366.777,379.668,393.124,407.257,422.159,437.877,454.419,471.754,489.839,508.595,527.944,547.805,568.147,588.907,610.055,631.552,653.423,675.614,698.106
Africa,566,Nigeria,23540,Minna,Urban Agglomeration,9.61389,6.55694,31.165,32.732,34.381,36.108,37.924,39.832,41.838,43.94,46.15,48.471,50.913,53.47,56.159,58.984,61.955,65.067,68.34,71.777,75.393,79.18,83.162,87.345,91.745,96.353,101.2,106.29,111.644,117.251,123.149,129.343,135.858,142.682,149.859,157.397,160.885,164.441,168.08,171.799,175.606,179.487,183.459,187.519,192.613,198.487,204.549,210.795,217.242,223.867,230.704,237.749,245.02,252.492,260.203,268.149,276.35,284.777,293.474,302.437,311.686,321.191,331,341.108,351.54,362.261,373.324,384.725,396.474,408.582,421.06,434.12,447.959,462.743,478.576,495.5,513.491,532.497,552.407,573.105,594.467,616.427,638.889,661.801,685.107,708.827,732.898,757.296
Africa,566,Nigeria,23542,Nnewi,City Proper,6.01986,6.91478,3.181,3.512,3.878,4.28,4.725,5.216,5.76,6.358,7.019,7.748,8.555,9.443,10.425,11.509,12.707,14.026,15.485,17.095,18.874,20.834,23,25.314,27.865,30.665,33.75,37.146,40.889,44.997,49.525,54.508,60,66.175,72.996,80.519,88.831,97.973,108.071,119.21,131.514,145.05,160,170.379,181.447,193.201,205.734,219.08,233.311,248.425,264.54,281.7,300,319.433,340.155,362.22,385.751,410.739,437.383,465.756,496.012,528.142,562.403,598.885,637.79,679.104,723.157,770.068,820.022,873.217,929.862,989.343,1050.86,1113.546,1176.55,1239.186,1300.993,1361.843,1421.789,1481.086,1540.054,1599.132,1658.584,1718.652,1779.444,1841.163,1903.726,1967.116
Africa,566,Nigeria,22009,Ogbomosho,City Proper,8.132406,4.243307,132.558,132.291,132.024,131.758,131.493,131.228,130.963,130.699,130.436,130.173,129.91,130.313,130.717,131.123,131.531,131.939,132.349,132.759,133.172,133.585,134,134.297,134.595,134.893,135.192,135.491,135.792,136.093,136.394,136.697,137,137.394,137.79,138.188,138.586,138.985,139.386,139.788,140.191,140.595,141,147.547,154.407,161.566,169.068,176.918,185.144,193.729,202.724,212.136,222,232.327,243.15,254.477,266.348,278.738,291.723,305.313,319.556,334.421,350,366.305,383.393,401.228,419.918,439.48,459.953,481.38,503.806,527.194,551.474,576.557,602.329,628.682,655.517,682.789,710.449,738.486,766.896,795.739,825.012,854.737,884.9,915.563,946.663,978.181
Africa,566,Nigeria,22010,Okene,City Proper,7.550727,6.233654,31.643,32.016,32.394,32.775,33.162,33.552,33.948,34.348,34.753,35.163,35.578,35.996,36.421,36.85,37.285,37.724,38.168,38.618,39.074,39.534,40,40.474,40.954,41.438,41.929,42.426,42.929,43.437,43.952,44.472,45,45.557,46.122,46.694,47.273,47.859,48.452,49.053,49.662,50.277,50.9,60.252,71.338,84.425,99.936,118.297,140.064,165.759,196.214,232.263,275,282.262,289.726,297.387,305.262,313.323,321.609,330.113,338.855,347.803,357,366.44,376.144,386.077,396.286,406.765,417.521,428.562,439.894,451.807,464.573,478.422,493.507,509.897,527.576,546.482,566.476,587.41,609.124,631.52,654.476,677.919,701.78,726.071,750.725,775.717
Africa,566,Nigeria,22011,Okpogho,City Proper,6.440393,7.284425,13.206,13.884,14.599,15.348,16.136,16.965,17.838,18.754,19.717,20.73,21.797,22.915,24.092,25.33,26.633,28,29.438,30.951,32.543,34.213,35.971,37.819,39.765,41.805,43.953,46.211,48.589,51.082,53.706,56.465,59.371,62.417,65.624,68.995,72.545,76.267,80.186,84.305,88.643,93.191,97.979,103.013,108.313,113.87,119.721,125.872,132.348,139.138,146.287,153.803,161.716,170.013,178.748,187.932,197.601,207.739,218.412,229.634,241.449,253.837,266.879,280.59,295.027,310.164,326.099,342.854,360.47,378.991,398.463,418.795,439.855,461.498,483.568,505.931,528.484,551.191,574.029,597.022,620.202,643.65,667.395,691.473,715.89,740.703,765.866,791.365
Africa,566,Nigeria,22012,Ondo,City Proper,7.1,4.83333,31.131,33.034,35.056,37.196,39.47,41.883,44.447,47.161,50.044,53.104,56.355,59.795,63.451,67.33,71.452,75.814,80.448,85.367,90.593,96.123,102,105.281,108.673,112.164,115.772,119.496,123.346,127.308,131.404,135.631,140,144.487,149.124,153.91,158.856,163.948,169.209,174.64,180.253,186.03,192,197.214,202.576,208.069,213.719,219.523,225.492,231.607,237.896,244.355,251,257.876,264.951,272.219,279.698,287.36,295.244,303.343,311.677,320.215,329,338.026,347.312,356.827,366.616,376.674,387.008,397.625,408.534,419.987,432.222,445.442,459.776,475.286,491.953,509.723,528.471,548.067,568.368,589.289,610.722,632.604,654.873,677.542,700.549,723.87
Africa,566,Nigeria,22013,Onitsha,Urban Agglomeration,6.14543,6.78845,74.437,75.404,76.385,79.407,85.123,91.252,97.83,104.863,112.412,120.505,129.192,138.48,148.449,159.136,165.962,170.541,175.254,180.097,185.08,190.187,195.443,200.843,206.401,212.096,217.957,223.98,230.178,236.529,243.065,249.782,256.693,263.777,271.065,278.556,286.264,294.163,302.291,310.645,319.24,328.05,337.114,346.43,360.629,378.662,397.624,417.535,438.473,460.399,483.454,507.663,533.12,559.779,587.81,617.245,648.198,680.611,714.693,750.481,788.115,827.525,868.963,912.477,958.235,1006.151,1056.535,1109.441,1164.996,1223.333,1284.592,1348.529,1414.79,1482.971,1552.63,1623.382,1694.913,1767.107,1839.882,1913.284,1987.383,2062.415,2138.441,2215.564,2293.786,2373.283,2453.906,2535.607
Africa,566,Nigeria,22014,Oshogbo,Urban Agglomeration,7.76667,4.56667,114.341,117.569,120.893,125.561,131.983,138.733,145.838,153.286,161.126,169.366,178.041,187.133,196.704,206.764,213.81,219.155,224.641,230.264,236.037,241.937,247.993,254.201,260.573,267.087,273.772,280.626,287.66,294.851,302.232,309.797,317.563,325.501,333.649,342.001,350.574,359.338,368.333,377.553,387.017,396.692,406.622,416.801,425.624,433.488,441.508,449.676,458.007,466.469,475.099,483.889,492.854,501.959,511.246,520.705,530.352,540.15,550.143,560.322,570.702,581.246,592,602.953,614.123,625.469,637.041,648.827,660.831,673.057,685.51,698.844,713.677,730.529,749.75,771.515,795.808,822.497,851.304,881.912,913.982,947.279,981.547,1016.623,1052.368,1088.779,1125.744,1163.217
Africa,566,Nigeria,22015,Owerri,City Proper,5.48333,7.03041,11.518,12.466,13.493,14.602,15.803,17.104,18.513,20.034,21.682,23.466,25.4,27.487,29.749,32.196,34.849,37.713,40.816,44.174,47.814,51.743,56,60.534,65.442,70.734,76.461,82.651,89.353,96.577,104.397,112.85,122,131.877,142.57,154.129,166.643,180.135,194.74,210.529,227.622,246.051,266,276.727,287.901,299.495,311.572,324.136,337.225,350.805,364.951,379.668,395,410.941,427.549,444.829,462.832,481.51,500.971,521.217,542.312,564.198,587,610.723,635.44,661.085,687.803,715.6,744.52,774.61,805.915,838.554,872.604,908.109,945.046,983.352,1022.922,1063.679,1105.498,1148.28,1191.929,1236.452,1281.773,1327.872,1374.695,1422.315,1470.623,1519.584
Africa,566,Nigeria,22017,Oyo,City Proper,7.85,3.93333,68.785,70.083,71.407,72.935,74.72,76.548,78.423,80.339,82.305,84.318,86.384,88.494,90.66,92.878,95.153,97.478,99.863,102.306,104.812,107.373,110,112.845,115.767,118.756,121.827,124.978,128.214,131.525,134.926,138.416,142,145.643,149.386,153.224,157.166,161.199,165.341,169.589,173.953,178.416,183,188.263,193.685,199.247,204.978,210.873,216.946,223.176,229.595,236.198,243,249.929,257.065,264.405,271.965,279.719,287.706,295.921,304.382,313.061,322,331.194,340.664,350.377,360.381,370.671,381.255,392.141,403.338,415.078,427.581,441.031,455.547,471.182,487.916,505.697,524.409,543.927,564.12,584.912,606.2,627.927,650.035,672.538,695.375,718.524
Africa,566,Nigeria,22018,Port Harcourt,Urban Agglomeration,4.77742,7.0134,59.752,64.17,68.922,74.476,81.087,88.285,96.133,104.654,113.944,124.059,135.087,147.061,160.115,174.327,186.657,198.045,210.144,222.983,236.625,251.061,266.399,282.674,299.968,318.269,337.713,358.345,380.269,403.468,428.118,454.273,482.066,511.475,542.723,575.88,589.77,603.956,618.503,633.4,648.677,664.28,680.28,696.665,725.132,763.028,802.961,844.984,889.269,935.744,984.716,1036.251,1090.56,1147.555,1207.612,1270.813,1337.415,1407.31,1480.962,1558.468,1640.146,1725.862,1816.186,1911.236,2011.403,2116.521,2227.29,2343.855,2466.52,2595.606,2731.446,2873.322,3020.232,3171.076,3324.694,3480.101,3636.547,3793.775,3951.666,4110.416,4270.291,4431.911,4595.496,4761.341,4929.492,5100.355,5273.627,5449.213
Africa,566,Nigeria,206386,Potiskum,Urban Agglomeration,11.7091,11.0694,13.965,14.401,14.851,15.314,15.792,16.284,16.793,17.317,17.857,18.415,18.99,19.595,20.221,20.866,21.533,22.22,22.929,23.661,24.417,25.196,26,26.86,27.749,28.666,29.614,30.593,31.607,32.651,33.73,34.846,36,37.201,38.443,39.727,41.056,42.425,43.842,45.307,46.822,48.384,50,53.694,57.667,61.922,66.497,71.411,76.695,82.353,88.438,94.973,102,109.576,117.727,126.484,135.905,146,156.859,168.527,181.08,194.53,209,224.546,241.272,259.193,278.472,299.186,321.441,345.351,371.04,398.16,426.253,454.813,483.346,511.448,538.857,565.496,591.41,616.757,641.739,666.604,691.521,716.632,742.011,767.759,793.853,820.288
Africa,566,Nigeria,22020,Saki,City Proper,8.66667,3.38333,21.042,21.792,22.569,23.371,24.203,25.065,25.959,26.882,27.839,28.831,29.859,30.921,32.022,33.162,34.344,35.566,36.832,38.144,39.504,40.909,42.365,43.874,45.438,47.054,48.73,50.465,52.264,54.123,56.05,58.046,60.116,62.254,64.47,66.766,69.147,71.606,74.155,76.796,79.535,82.363,85.296,88.333,92.317,97.066,102.067,107.325,112.862,118.667,124.781,131.209,137.978,145.076,152.549,160.408,168.683,177.36,186.497,196.105,206.221,216.83,228,239.746,252.114,265.083,278.739,293.098,308.197,324.073,340.768,358.199,376.254,394.807,413.721,432.884,452.204,471.65,491.205,510.888,530.728,550.797,571.118,591.724,612.619,633.852,655.385,677.206
Africa,566,Nigeria,22021,Sokoto,City Proper,13.06092,5.23902,43.108,44.822,46.606,48.633,50.97,53.419,55.989,58.676,61.495,64.45,67.551,70.792,74.194,77.759,81.501,85.411,89.515,93.816,98.33,103.049,108,112.945,118.124,123.525,129.181,135.096,141.29,147.751,154.516,161.591,169,176.699,184.76,193.189,202.015,211.219,220.855,230.93,241.48,252.481,264,271.858,279.961,288.283,296.863,305.7,314.811,324.169,333.818,343.754,354,364.626,375.586,386.876,398.522,410.484,422.823,435.532,448.642,462.109,476,490.308,505.067,520.228,535.865,551.973,568.565,585.656,603.261,621.694,641.249,662.173,684.621,708.66,734.255,761.331,789.726,819.269,849.777,881.151,913.25,945.996,979.309,1013.214,1047.62,1082.496
